Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
27/08/2023,15:45,Heerenveen,Sparta Rotterdam,1,3,A,2.28,3.66,2.89,1.66,2.21,1513.7185808848028,1590.7018005852094,-76.98321970040661,2.0,0.8,3,2,0,2.8,1.2,3,1,1,0,1,1,0.0,2.0
01/09/2023,19:00,Sparta Rotterdam,Nijmegen,1,1,D,1.88,3.78,3.88,1.67,2.17,1584.6129608160047,1447.1432666127444,137.46969420326036,3.2,1.0,4,1,0,1.6,2.0,1,1,3,1,0,1,1.5,0.5
02/09/2023,15:30,Almere City,Zwolle,1,2,A,3.15,3.63,2.16,1.65,2.23,1451.6320721858135,1508.5604034733833,-56.92833128756979,1.0,4.0,0,0,3,1.0,1.6666666666666667,1,0,2,0,0,0,0.0,0.0
02/09/2023,17:45,Go Ahead Eagles,Heerenveen,3,2,H,2.2,3.64,3.06,1.62,2.27,1492.9421126074835,1497.1107721296505,-4.16865952216699,1.6,2.2,2,0,3,2.2,1.4,3,1,1,0,1,1,0.5,1.5
02/09/2023,19:00,Waalwijk,PSV Eindhoven,0,4,A,7.93,5.61,1.33,1.36,3.08,1405.140309775277,1689.623670796814,-284.4833610215369,0.4,3.6,0,0,5,2.4,1.2,4,1,0,0,2,0,0.0,1.0
02/09/2023,20:00,Heracles,Excelsior,3,1,H,1.81,3.85,4.1,1.59,2.34,1514.8116492131344,1425.9960902559876,88.81555895714678,1.5,2.5,1,0,1,2.6,2.0,2,2,1,0,0,0,0.0,0.0
03/09/2023,11:15,Utrecht,Feyenoord,1,5,A,4.69,4.36,1.63,1.48,2.62,1498.4164121383485,1694.3843036106716,-195.96789147232312,0.8,2.0,1,0,4,2.2,1.0,2,2,1,0,1,1,1.0,2.0
03/09/2023,13:30,For Sittard,Ajax,0,0,D,6.89,5.25,1.39,1.39,2.95,1464.2112286597396,1609.81826150982,-145.6070328500805,1.0,1.4,1,3,1,2.6,1.8,3,1,1,0,2,0,1.0,3.5
03/09/2023,13:30,Volendam,Twente,0,2,A,5.05,4.47,1.57,1.45,2.72,1420.96164365234,1632.4427372233683,-211.4810935710284,1.4,2.4,2,0,3,3.8,0.6,5,0,0,1,1,0,0.5,1.5
03/09/2023,15:45,Vitesse,AZ Alkmaar,0,2,A,3.56,3.72,1.97,1.64,2.22,1491.0155819667707,1623.4293751483144,-132.41379318154372,2.4,0.8,4,0,1,3.4,1.0,4,0,1,0,1,1,0.5,1.0
16/09/2023,15:30,Feyenoord,Heerenveen,6,1,H,1.22,6.63,11.54,1.37,3.05,1701.678189789387,1489.816885950935,211.86130383845193,2.6,1.0,2,2,1,2.0,1.4,3,0,2,1,0,1,1.0,0.5
16/09/2023,17:45,Vitesse,Waalwijk,0,2,A,1.51,4.53,5.75,1.52,2.5,1472.3817487348733,1423.7741430071744,48.60760572769891,2.0,1.2,3,0,2,0.4,3.4,0,0,5,0,1,1,1.0,1.5
16/09/2023,19:00,For Sittard,Volendam,3,1,H,1.63,4.25,4.86,1.52,2.49,1477.3535793622004,1407.8192929498791,69.53428641232131,1.0,0.8,1,4,0,1.0,2.6,1,0,4,1,1,0,1.5,1.0
16/09/2023,19:00,PSV Eindhoven,Nijmegen,4,0,H,1.16,7.98,14.84,1.31,3.35,1695.578033454037,1441.1889039555213,254.38912949851579,2.8,1.0,4,1,0,1.8,1.6,1,2,2,2,0,0,3.5,1.0
16/09/2023,20:00,Heracles,Utrecht,1,3,A,2.52,3.52,2.67,1.69,2.15,1499.1043348737421,1514.1237264777408,-15.019391603998656,2.0,2.0,2,0,1,0.8,2.4,1,0,4,0,0,0,0.0,0.0
17/09/2023,11:15,Zwolle,Go Ahead Eagles,1,1,D,2.39,3.54,2.81,1.64,2.24,1507.8865614872104,1493.6159545936564,14.270606893554032,1.25,1.5,2,0,2,2.2,2.0,3,0,2,0,0,0,0.0,0.0
17/09/2023,13:30,Excelsior,Almere City,0,0,D,2.06,3.79,3.23,1.57,2.37,1427.1008803138025,1450.5272821279987,-23.426401814196197,2.2,2.6,1,2,2,1.0,3.5,0,0,4,0,0,0,0.0,0.0
17/09/2023,13:30,Twente,Ajax,3,1,H,2.55,3.56,2.62,1.59,2.32,1646.4673383980087,1595.7936603351798,50.67367806282891,3.4,0.6,5,0,0,2.0,1.4,2,2,1,1,0,1,1.5,0.5
17/09/2023,15:45,AZ Alkmaar,Sparta Rotterdam,2,0,H,1.52,4.37,5.83,1.61,2.28,1636.760473769502,1571.2818621948172,65.47861157468469,2.8,0.8,4,0,1,2.6,1.0,3,2,0,1,1,0,1.5,1.5
22/09/2023,19:00,Go Ahead Eagles,For Sittard,3,0,H,2.2,3.63,3.08,1.7,2.15,1507.9143637096754,1463.0551702461814,44.859193463493966,1.8,2.2,2,1,2,1.4,0.8,2,3,0,2,0,0,2.0,0.0
23/09/2023,15:30,Volendam,Heracles,2,2,D,2.77,3.7,2.35,1.58,2.35,1411.6721338825137,1495.2514939411076,-83.57936005859392,1.2,2.6,1,0,4,1.75,2.25,2,0,2,0,0,0,0.0,0.0
23/09/2023,17:45,Nijmegen,Utrecht,3,0,H,2.59,3.6,2.55,1.64,2.24,1459.2923001278577,1496.0203303054043,-36.72803017754654,1.6,2.2,1,1,3,0.8,2.2,1,0,4,0,0,2,1.0,1.0
23/09/2023,19:00,Almere City,PSV Eindhoven,0,4,A,12.79,7.27,1.19,1.35,3.11,1444.6432196909125,1701.4620958911232,-256.81887620021075,0.8,2.8,0,1,4,3.0,0.4,5,0,0,0,0,0,0.0,0.0
23/09/2023,20:00,Heerenveen,Excelsior,0,3,A,1.64,4.24,4.74,1.52,2.49,1472.1382491483873,1444.7795171163502,27.358732032037096,1.8,2.6,2,0,3,1.8,2.0,1,3,1,1,0,1,0.5,0.0
24/09/2023,11:15,Sparta Rotterdam,Vitesse,1,0,H,1.91,3.75,3.76,1.72,2.11,1582.123710460648,1461.5399004690425,120.58380999160545,1.6,1.4,2,2,1,0.8,1.6,2,0,3,2,0,0,3.5,0.5
24/09/2023,15:45,Waalwijk,Twente,1,0,H,5.49,4.54,1.52,1.45,2.7,1447.257461690805,1622.984019714378,-175.72655802357303,0.8,2.6,1,0,4,3.0,0.8,5,0,0,0,2,0,0.0,4.0
24/09/2023,15:45,Zwolle,AZ Alkmaar,0,3,A,4.5,3.92,1.72,1.7,2.13,1498.2086211360906,1646.4384141206217,-148.22979298453106,1.2,1.4,2,1,2,2.6,0.8,4,0,1,0,0,0,0.0,0.0
27/09/2023,13:00,Ajax,Feyenoord,0,4,A,2.74,3.75,2.35,1.52,2.52,1585.2286017098409,1712.243248414726,-127.01464670488508,1.6,1.8,1,2,2,3.8,1.0,3,2,0,0,1,1,1.5,2.0
27/09/2023,17:45,PSV Eindhoven,Go Ahead Eagles,3,0,H,1.16,8.14,14.64,1.31,3.37,1708.8750344786042,1500.5014251221944,208.37360935640982,3.4,0.2,5,0,0,2.4,1.8,3,1,1,2,0,0,3.5,1.0
27/09/2023,19:00,Twente,Vitesse,1,0,H,1.38,4.94,7.51,1.54,2.4,1631.4757357593908,1453.0481844240298,178.42755133536093,2.4,0.8,4,0,1,0.6,1.8,1,0,4,1,0,1,2.5,1.0
28/09/2023,19:00,AZ Alkmaar,Heracles,1,1,D,1.27,6.01,9.96,1.46,2.68,1640.2941589008035,1501.3957491609258,138.8984097398777,3.0,0.4,5,0,0,1.8,2.2,2,1,2,0,0,0,0.0,0.0
30/09/2023,15:30,Feyenoord,Go Ahead Eagles,3,1,H,1.14,8.58,16.1,1.28,3.61,1719.0872360295211,1493.6574375073992,225.42979852212193,4.6,1.0,4,1,0,2.2,1.4,3,1,1,2,0,0,3.5,1.5
30/09/2023,17:45,PSV Eindhoven,Volendam,3,1,H,1.06,13.86,29.64,1.14,5.21,1713.4666883763887,1407.0804799847292,306.38620839165947,3.6,0.2,5,0,0,1.0,2.6,0,1,4,2,0,0,5.0,1.5
30/09/2023,17:45,Utrecht,Almere City,0,2,A,1.54,4.39,5.67,1.59,2.31,1478.8182299522016,1461.8453200441152,16.97290990808642,0.8,2.4,1,0,4,0.6,2.8,0,1,4,0,0,0,0.0,0.0
30/09/2023,20:00,Twente,Heerenveen,1,0,H,1.33,5.51,8.41,1.46,2.67,1640.0414742094222,1463.572510698356,176.46896351106625,1.8,0.6,4,0,1,1.2,3.0,1,0,4,0,1,1,2.0,2.5
01/10/2023,11:15,Nijmegen,Vitesse,1,3,A,2.16,3.61,3.14,1.7,2.14,1444.0227490031887,1468.317735548699,-24.294986545510255,1.6,1.4,2,1,2,0.2,1.8,0,0,5,0,1,1,0.5,2.0
01/10/2023,13:30,Heracles,Zwolle,2,1,H,2.22,3.68,2.99,1.57,2.37,1516.2581536426858,1483.3462166543306,32.91193698835514,1.8,1.6,2,2,1,1.0,1.6,2,1,2,0,0,0,0.0,0.0
01/10/2023,13:30,Excelsior,Sparta Rotterdam,2,1,H,3.43,3.62,2.05,1.68,2.17,1465.4184292935458,1561.4847982834524,-96.06636898990655,1.6,1.4,1,3,1,1.4,1.2,2,2,1,0,2,0,0.5,2.5
01/10/2023,15:45,AZ Alkmaar,For Sittard,4,0,H,1.36,5.19,7.92,1.54,2.45,1648.243405379832,1455.105923767153,193.13748161267904,2.2,0.4,4,1,0,1.4,1.4,2,2,1,2,0,0,3.0,0.5
06/10/2023,19:00,Volendam,Utrecht,1,0,H,3.84,4.04,1.84,1.52,2.52,1425.13437151275,1460.7643384241808,-35.629966911430756,1.0,2.8,0,1,4,0.8,2.4,1,0,4,0,1,1,0.0,2.0
07/10/2023,15:30,Heerenveen,Nijmegen,1,1,D,2.14,3.66,3.18,1.67,2.19,1462.7293692941134,1444.8658904074312,17.863478886682287,0.8,3.2,0,0,5,1.6,1.6,2,1,2,1,0,1,1.5,1.0
07/10/2023,17:45,Almere City,Waalwijk,1,0,H,2.32,3.79,2.79,1.57,2.4,1476.2158814133816,1432.8869003215386,43.328981091842934,0.8,2.4,1,1,3,0.8,2.0,2,0,3,0,0,0,0.0,0.0
07/10/2023,19:00,Go Ahead Eagles,Heracles,4,0,H,1.81,3.98,4.0,1.59,2.33,1509.6318148822486,1500.2837762678364,9.34803861441219,1.6,1.8,2,1,2,1.8,1.6,2,2,1,0,0,0,0.0,0.0
07/10/2023,20:00,Vitesse,Excelsior,0,0,D,1.73,4.09,4.33,1.64,2.25,1468.192565341116,1465.5435995011287,2.6489658399873406,0.6,1.4,1,0,4,1.6,1.2,2,2,1,0,1,1,0.5,1.5
08/10/2023,11:15,Zwolle,Feyenoord,0,2,A,9.03,5.9,1.29,1.34,3.19,1477.2045352352252,1725.2289174486266,-248.0243822134014,1.0,1.4,2,1,2,4.8,0.8,5,0,0,0,0,0,0.0,0.0
08/10/2023,13:30,Ajax,AZ Alkmaar,1,2,A,2.23,3.8,2.9,1.54,2.43,1572.9197253628315,1660.5522817268413,-87.63255636400982,1.4,2.0,1,2,2,2.4,0.2,4,1,0,0,1,1,0.5,1.0
08/10/2023,13:30,For Sittard,Twente,0,3,A,3.72,3.83,1.91,1.7,2.13,1447.4128373792341,1647.734560597341,-200.32172321810685,1.0,2.0,1,2,2,1.4,0.4,4,0,1,0,2,0,0.0,3.0
08/10/2023,15:45,Sparta Rotterdam,PSV Eindhoven,0,4,A,8.12,5.27,1.35,1.49,2.61,1552.6575896290935,1722.2938970307475,-169.636307401654,1.2,1.2,2,1,2,3.6,0.2,5,0,0,0,1,1,0.0,0.5
21/10/2023,17:45,PSV Eindhoven,For Sittard,3,1,H,1.1,10.15,20.8,1.26,3.74,1727.407816190128,1442.2989182198537,285.10889797027426,3.6,0.2,5,0,0,0.6,2.2,1,1,3,1,0,1,2.0,1.5
21/10/2023,17:45,Waalwijk,Volendam,2,1,H,1.68,4.31,4.39,1.5,2.53,1447.5522522858323,1410.4690195484563,37.083232737375965,0.6,1.6,2,0,3,1.0,2.0,1,1,3,1,1,0,2.5,1.5
21/10/2023,19:00,Nijmegen,Almere City,1,1,D,1.83,3.83,4.06,1.69,2.15,1446.215716917818,1474.8660549029946,-28.65033798517652,1.2,1.8,1,2,2,0.8,1.2,2,1,2,0,0,0,0.0,0.0
21/10/2023,20:00,AZ Alkmaar,Heerenveen,3,0,H,1.28,5.77,10.28,1.51,2.48,1667.8287234743007,1455.452927546654,212.37579592764655,2.4,0.4,4,1,0,0.8,2.8,0,1,4,1,0,1,1.5,0.5
21/10/2023,20:00,Feyenoord,Vitesse,4,0,H,1.14,8.37,17.27,1.36,3.08,1730.7934613118998,1462.6280214778428,268.165439834057,4.0,0.6,5,0,0,0.6,1.0,1,1,3,1,1,0,2.5,1.5
22/10/2023,11:15,Utrecht,Ajax,4,3,H,3.67,3.95,1.89,1.51,2.52,1480.4450098110574,1553.239053975955,-72.79404416489751,0.8,2.4,1,0,4,0.8,2.2,0,2,3,0,2,0,0.5,2.5
22/10/2023,13:30,Heracles,Twente,2,2,D,5.3,4.24,1.59,1.65,2.24,1506.2932050751633,1641.725131790014,-135.43192671485076,1.2,2.2,1,2,2,1.6,0.4,4,0,1,0,0,0,0.0,0.0
22/10/2023,13:30,Excelsior,Zwolle,2,4,A,2.39,3.65,2.76,1.69,2.16,1451.0468536138947,1491.7012811224592,-40.654427508564595,1.2,0.8,2,2,1,0.8,1.8,1,1,3,0,0,0,0.0,0.0
22/10/2023,15:45,Go Ahead Eagles,Sparta Rotterdam,0,0,D,2.17,3.64,3.11,1.73,2.1,1511.4799489541724,1550.8094555571697,-39.3295066029973,1.8,1.4,2,1,2,0.6,1.8,1,1,3,0,2,0,0.5,1.5
27/10/2023,19:00,Vitesse,Zwolle,1,1,D,1.98,3.71,3.61,1.69,2.12,1463.880293443322,1490.44900915698,-26.568715713658094,0.6,1.4,1,1,3,1.2,2.0,1,1,3,0,0,0,0.0,0.0
28/10/2023,17:45,Heerenveen,Heracles,3,0,H,1.96,3.78,3.58,1.66,2.21,1472.6323453396078,1489.1137872822096,-16.481441942601805,0.4,2.8,0,1,4,1.4,2.0,1,3,1,0,0,0,0.0,0.0
28/10/2023,19:00,Sparta Rotterdam,Waalwijk,2,0,H,1.76,3.88,4.45,1.71,2.13,1561.478259230564,1436.883448612438,124.59481061812585,0.4,1.6,1,1,3,1.0,1.2,3,0,2,0,0,2,1.0,1.0
28/10/2023,19:00,Almere City,Go Ahead Eagles,0,0,D,2.7,3.55,2.5,1.7,2.14,1476.4409779180712,1509.9050259390958,-33.46404802102461,0.8,1.0,2,2,1,1.6,1.2,2,1,2,0,0,0,0.0,0.0
28/10/2023,20:00,For Sittard,Utrecht,0,0,D,2.42,3.65,2.75,1.64,2.22,1443.9392315830537,1478.8046964478574,-34.8654648648037,0.8,2.8,1,0,4,1.4,2.0,2,0,3,1,1,0,2.5,2.5
29/10/2023,11:15,Twente,Feyenoord,2,1,H,3.09,3.68,2.18,1.63,2.26,1660.488438061011,1712.0301550409029,-51.54171697989182,1.4,0.6,3,1,1,3.8,0.4,5,0,0,0,1,1,0.5,1.5
29/10/2023,13:30,PSV Eindhoven,Ajax,5,2,H,1.3,5.91,8.59,1.34,3.18,1735.4607559472938,1545.186114218789,190.27464172850478,3.4,0.4,5,0,0,1.0,2.6,0,1,4,2,0,0,2.5,0.5
29/10/2023,13:30,Volendam,Excelsior,3,1,H,2.71,3.78,2.38,1.52,2.5,1427.2129831808713,1434.3028899814797,-7.089906800608333,1.2,2.0,1,1,3,1.4,1.0,2,2,1,1,1,0,1.5,2.0
02/11/2023,19:00,Ajax,Volendam,2,0,H,1.28,6.36,8.68,1.29,3.48,1555.279927177186,1417.1191702224744,138.1607569547116,1.4,3.6,0,0,5,1.6,1.6,2,1,2,1,0,1,2.5,1.5
04/11/2023,15:30,Heracles,PSV Eindhoven,0,6,A,11.44,7.15,1.21,1.26,3.75,1483.2649382573093,1741.3096049721942,-258.0446667148849,1.0,2.2,1,2,2,3.6,0.8,5,0,0,0,0,0,0.0,0.0
04/11/2023,17:45,Excelsior,AZ Alkmaar,1,1,D,7.36,4.99,1.39,1.52,2.49,1443.0986906956266,1659.0329227601537,-215.93423206452712,1.6,1.6,2,1,2,2.6,0.4,4,1,0,1,1,0,1.0,3.0
04/11/2023,17:45,Waalwijk,Feyenoord,1,2,A,12.88,7.12,1.2,1.33,3.24,1431.776013266042,1717.137590387299,-285.36157712125714,1.0,0.8,3,0,2,2.8,0.6,4,0,1,0,2,0,0.5,3.0
04/11/2023,20:00,Go Ahead Eagles,Vitesse,5,1,H,1.94,3.75,3.71,1.71,2.13,1522.9295205702674,1450.8557988121504,72.07372175811702,1.0,1.2,1,2,2,0.8,1.4,1,2,2,0,1,1,1.0,2.0
05/11/2023,11:15,Utrecht,Twente,1,1,D,4.68,3.99,1.69,1.71,2.13,1486.004044959069,1653.2890895497994,-167.28504459073042,0.8,1.8,1,1,3,1.8,0.6,4,1,0,1,1,0,0.5,1.0
05/11/2023,13:30,Zwolle,For Sittard,2,0,H,2.2,3.57,3.13,1.77,2.04,1503.4529297276529,1430.935311012381,72.51761871527196,1.2,2.0,1,1,3,0.2,2.6,0,1,4,0,0,0,0.0,0.0
05/11/2023,13:30,Nijmegen,Volendam,3,3,D,1.61,4.29,4.93,1.57,2.37,1444.9624465823574,1418.372440557935,26.590006024422337,1.2,1.8,1,2,2,1.2,1.6,2,0,3,2,0,0,3.5,0.5
05/11/2023,15:45,Ajax,Heerenveen,4,1,H,1.47,4.97,5.68,1.4,2.9,1566.7775584538372,1461.1347140629566,105.64284439088055,1.6,3.0,1,0,4,0.8,1.6,1,1,3,2,0,0,4.5,1.0
05/11/2023,15:45,Sparta Rotterdam,Almere City,1,2,A,1.69,4.01,4.66,1.73,2.11,1542.8785015549122,1495.040735593723,47.837765961189234,0.8,1.2,2,1,2,0.8,1.0,2,2,1,0,0,0,0.0,0.0
10/11/2023,19:00,For Sittard,Heracles,4,1,H,1.75,3.92,4.43,1.68,2.16,1448.1776322244032,1466.022617045287,-17.844984820883838,0.2,2.4,0,1,4,0.8,3.2,1,1,3,0,0,0,0.0,0.0
11/11/2023,17:45,Waalwijk,Go Ahead Eagles,0,1,A,2.82,3.65,2.36,1.66,2.21,1420.6235495365074,1534.081984299802,-113.45843476329446,0.8,1.2,2,0,3,2.0,0.8,2,2,1,1,1,0,2.5,2.0
11/11/2023,19:00,Twente,Nijmegen,3,3,D,1.31,5.47,9.22,1.57,2.37,1645.2374853195518,1453.014050812605,192.22343450694666,1.8,0.8,3,2,0,1.8,1.6,1,3,1,2,0,0,2.5,0.0
11/11/2023,20:00,Vitesse,Heerenveen,1,3,A,2.37,3.59,2.83,1.69,2.12,1436.2994458258445,1475.6910670492625,-39.39162122341804,1.0,2.2,1,2,2,1.0,1.8,1,1,3,1,1,0,1.5,2.5
12/11/2023,11:15,PSV Eindhoven,Zwolle,4,0,H,1.09,11.03,22.12,1.22,4.01,1747.3920153880708,1497.3705193117762,250.02149607629462,4.2,0.8,5,0,0,1.6,1.4,2,1,2,0,0,0,0.0,0.0
12/11/2023,13:30,Almere City,Ajax,2,2,D,5.37,4.68,1.52,1.47,2.62,1498.0945887543774,1563.7237052931828,-65.62911653880542,1.2,0.4,3,2,0,2.4,2.4,2,0,3,0,0,0,0.0,0.0
12/11/2023,13:30,Volendam,Sparta Rotterdam,1,4,A,3.18,3.75,2.1,1.61,2.31,1408.5289340894585,1552.7220080233888,-144.19307393393024,1.6,1.6,2,1,2,0.8,1.6,1,1,3,1,1,0,1.0,2.5
12/11/2023,15:45,Feyenoord,AZ Alkmaar,1,0,H,1.55,4.41,5.36,1.58,2.34,1729.6521388217334,1646.5183743257194,83.13376449601401,2.4,0.8,4,0,1,2.2,0.6,3,2,0,2,0,0,2.5,1.0
12/11/2023,19:00,Utrecht,Excelsior,2,2,D,1.78,3.93,4.15,1.63,2.25,1484.1610311531151,1444.9417045015805,39.21932665153463,1.0,1.4,1,2,2,1.2,1.8,1,2,2,2,0,0,1.0,0.0
25/11/2023,15:30,Excelsior,Feyenoord,2,4,A,12.45,7.27,1.2,1.33,3.29,1440.0633627881243,1734.5304805351896,-294.46711774706523,1.2,2.0,0,3,2,2.0,0.6,4,0,1,0,2,0,0.5,3.5
25/11/2023,17:45,Heerenveen,For Sittard,3,0,H,2.04,3.56,3.52,1.84,1.96,1489.5056933975443,1434.3630058761214,55.142687521422886,1.6,1.8,2,1,2,1.0,1.8,1,1,3,1,1,0,1.0,1.5
25/11/2023,17:45,Twente,PSV Eindhoven,0,3,A,3.66,3.83,1.93,1.58,2.35,1634.5250046832296,1758.104496024393,-123.57949134116348,2.2,1.4,2,3,0,4.4,0.6,5,0,0,1,1,0,1.5,2.0
25/11/2023,20:00,Ajax,Vitesse,5,0,H,1.3,6.0,8.73,1.4,2.91,1573.4564342173228,1426.5667169017045,146.88971731561833,2.6,2.4,2,1,2,0.6,2.6,0,2,3,1,0,1,2.0,1.5
25/11/2023,20:00,Zwolle,Waalwijk,1,2,A,1.77,3.91,4.25,1.68,2.18,1479.1099475814433,1438.8841212668403,40.225826314602955,1.4,1.8,2,1,2,0.6,1.4,1,0,4,0,0,0,0.0,0.0
26/11/2023,11:15,Almere City,Heracles,0,5,A,1.95,3.73,3.64,1.68,2.18,1481.7138500718825,1482.403355727782,-0.6895056558994384,1.2,0.8,2,3,0,0.6,3.8,0,1,4,0,0,0,0.0,0.0
26/11/2023,13:30,AZ Alkmaar,Volendam,3,0,H,1.15,8.35,15.85,1.35,3.13,1652.5970795346125,1402.4502288805654,250.14685065404706,2.0,0.6,3,1,1,1.6,2.4,1,1,3,1,0,1,1.5,1.0
26/11/2023,13:30,Nijmegen,Go Ahead Eagles,1,1,D,2.37,3.68,2.77,1.66,2.22,1456.4518706336528,1530.6441644787542,-74.1922938451014,1.8,2.2,0,4,1,2.0,0.2,3,2,0,0,1,1,1.5,2.0
26/11/2023,15:45,Sparta Rotterdam,Utrecht,1,2,A,2.36,3.46,2.91,1.78,2.04,1534.7998253611513,1502.0832138153526,32.71661154579874,1.4,1.4,2,1,2,1.4,1.4,1,3,1,0,2,0,0.5,3.0
01/12/2023,19:00,Heerenveen,Almere City,3,0,H,1.65,4.06,4.97,1.7,2.15,1504.1693488668134,1467.0501946026134,37.119154264200006,2.0,1.6,3,0,2,1.0,1.8,1,3,1,0,0,0,0.0,0.0
02/12/2023,17:45,Volendam,Zwolle,0,5,A,2.61,3.69,2.51,1.57,2.37,1390.7072114721914,1490.8529649898173,-100.14575351762596,1.4,2.6,1,1,3,1.6,1.8,2,1,2,0,0,0,0.0,0.0
02/12/2023,19:00,For Sittard,Vitesse,3,1,H,2.0,3.6,3.62,1.83,1.98,1449.0264695078627,1411.9032532699632,37.12321623789944,1.0,1.8,1,1,3,0.6,3.6,0,1,4,2,0,0,2.0,0.5
02/12/2023,19:00,Waalwijk,Excelsior,2,2,D,2.06,3.83,3.26,1.56,2.37,1438.9350330203613,1440.0124510346034,-1.0774180142420846,1.0,1.4,2,0,3,1.6,2.8,0,2,3,1,0,1,2.5,1.0
02/12/2023,20:00,Heracles,Sparta Rotterdam,0,1,A,2.65,3.67,2.48,1.64,2.25,1469.6484981880492,1547.554682900884,-77.90618471283483,1.6,3.0,1,1,3,1.6,1.0,2,1,2,0,0,0,0.0,0.0
03/12/2023,11:15,Feyenoord,PSV Eindhoven,1,2,A,2.21,3.77,2.96,1.55,2.4,1720.5466935877264,1772.0882829718562,-51.54158938412979,2.4,1.0,4,0,1,4.2,0.6,5,0,0,0,1,1,2.5,3.0
03/12/2023,13:30,Nijmegen,Ajax,1,2,A,4.25,4.35,1.7,1.45,2.69,1446.3206808250452,1583.5876240259304,-137.26694320088518,1.8,1.8,0,5,0,3.0,1.6,3,1,1,0,1,1,0.5,1.0
03/12/2023,13:30,Go Ahead Eagles,Twente,1,3,A,3.73,3.81,1.91,1.68,2.18,1520.0000277424176,1645.1691414195661,-125.16911367714852,1.4,0.4,2,3,0,1.6,2.0,1,3,1,1,0,1,1.5,0.5
03/12/2023,15:45,Utrecht,AZ Alkmaar,1,1,D,4.02,3.75,1.85,1.79,2.02,1508.2032673088981,1646.477026041067,-138.27375873216874,1.8,1.4,2,3,0,1.8,0.6,3,1,1,0,1,1,3.0,3.5
06/12/2023,18:00,AZ Alkmaar,Nijmegen,1,2,A,1.27,5.89,10.46,1.53,2.47,1623.6796910675084,1469.1180157986037,154.56167526890476,1.6,0.6,2,2,1,1.8,2.0,0,4,1,1,0,1,2.0,0.5
06/12/2023,19:00,Waalwijk,Ajax,2,3,A,4.94,4.5,1.59,1.42,2.76,1429.8427180569863,1592.6799389893054,-162.83722093231904,1.0,1.6,1,1,3,3.0,0.8,4,1,0,0,2,0,1.0,3.5
07/12/2023,17:45,PSV Eindhoven,Heerenveen,2,0,H,1.17,7.89,13.61,1.29,3.47,1777.3744689553173,1498.8831628833523,278.491306071965,4.0,0.6,5,0,0,2.6,1.0,4,0,1,1,0,1,2.0,1.5
07/12/2023,20:00,Feyenoord,Volendam,3,1,H,1.06,13.87,28.04,1.13,5.33,1724.4543344491635,1386.7995706107542,337.6547638384093,1.8,1.4,3,0,2,0.8,3.4,0,1,4,2,0,0,2.0,0.5
08/12/2023,19:00,Twente,Excelsior,4,2,H,1.24,6.34,11.11,1.47,2.6,1652.215439503896,1432.9661529502735,219.2492865536226,1.8,1.8,2,2,1,1.6,2.4,0,3,2,1,0,1,2.0,0.0
09/12/2023,17:45,Ajax,Sparta Rotterdam,2,1,H,1.39,5.18,7.03,1.43,2.74,1605.7426065019604,1534.492015388229,71.25059111373139,3.2,1.2,4,1,0,1.8,1.0,3,0,2,2,0,0,2.5,0.0
09/12/2023,19:00,Zwolle,Nijmegen,1,3,A,2.32,3.54,2.91,1.76,2.04,1474.9158140062045,1485.0551667822165,-10.139352776011947,1.8,1.4,2,1,2,2.0,2.0,1,3,1,0,0,0,0.0,0.0
09/12/2023,20:00,AZ Alkmaar,Almere City,4,1,H,1.19,7.06,14.44,1.47,2.61,1632.3411490259339,1458.388736644188,173.95241238174594,1.2,1.0,1,2,2,0.8,2.2,1,2,2,0,0,0,0.0,0.0
10/12/2023,11:15,Go Ahead Eagles,Utrecht,0,2,A,2.16,3.54,3.22,1.73,2.09,1504.4909162837896,1523.7123787675262,-19.22146248373656,1.6,1.0,2,2,1,1.2,1.0,1,4,0,1,0,1,2.0,1.5
10/12/2023,13:30,For Sittard,Waalwijk,1,0,H,1.92,3.69,3.77,1.74,2.06,1463.1990810368764,1415.6701065279726,47.52897450890373,1.4,1.4,2,1,2,1.4,1.8,1,1,3,0,1,1,0.5,1.5
10/12/2023,15:45,Vitesse,Heracles,2,0,H,1.98,3.68,3.57,1.67,2.2,1429.3736107680459,1452.1781406899665,-22.804529921920675,0.8,3.4,0,1,4,1.2,2.8,1,0,4,0,0,0,0.0,0.0
15/12/2023,19:00,Nijmegen,For Sittard,4,1,H,1.96,3.58,3.82,1.89,1.9,1499.1128064408772,1449.1414413782156,49.97136506266156,2.0,1.6,2,2,1,1.6,1.4,3,0,2,0,0,2,1.0,1.0
16/12/2023,15:30,Utrecht,Waalwijk,1,1,D,1.62,4.19,5.03,1.63,2.25,1519.192580531413,1420.189904764086,99.00267576732699,1.6,1.0,2,3,0,1.2,1.6,1,1,3,1,0,1,2.0,1.0
