Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2022-09-04 00:00:00,Heerenveen,Nijmegen,0,0,D,1.95,3.59,3.77,1.79,2.0,1525.87,1503.5,22.37,1.5,0.25,2,2,0,1.5,1.0,1,2,1,0,0,0,0.0,0.0
2022-09-09 00:00:00,Volendam,Go Ahead Eagles,2,3,A,2.53,3.6,2.61,1.59,2.34,1456.26,1448.56,7.7,1.0,3.4,1,1,3,1.0,2.6,0,0,5,0,0,0,0.0,0.0
2022-09-10 00:00:00,Nijmegen,For Sittard,1,1,D,1.88,3.71,3.91,1.74,2.08,1500.4,1433.63,66.76,1.2,0.8,1,3,1,1.4,3.2,0,0,5,0,0,0,0.0,0.0
2022-09-10 00:00:00,Ajax,Heerenveen,5,0,H,1.19,7.36,12.72,1.29,3.48,1580.27,1512.64,67.63,3.2,0.6,5,0,0,1.2,0.2,2,3,0,0,0,0,0.0,0.0
2022-09-10 00:00:00,Excelsior,FC Emmen,2,1,H,3.12,3.58,2.19,1.68,2.16,1497.63,1460.08,37.55,1.6,3.2,2,0,3,1.0,2.8,1,1,3,0,0,0,0.0,0.0
2022-09-11 00:00:00,Utrecht,Vitesse,1,0,H,1.91,3.77,3.74,1.63,2.25,1499.7,1460.93,38.77,1.6,2.0,1,2,2,1.2,2.8,1,1,3,0,0,0,0.0,0.0
2022-09-11 00:00:00,Cambuur,Groningen,0,1,A,2.15,3.61,3.16,1.71,2.12,1459.61,1497.89,-38.28,0.8,1.6,1,1,3,1.0,2.0,1,2,2,0,0,0,0.0,0.0
2022-09-11 00:00:00,PSV Eindhoven,Waalwijk,1,0,H,1.16,7.76,15.76,1.31,3.34,1553.82,1486.22,67.6,4.6,1.4,4,0,1,2.0,1.6,1,3,1,0,0,0,0.0,0.0
2022-09-11 00:00:00,AZ Alkmaar,Twente,1,1,D,2.09,3.52,3.4,1.76,2.05,1553.49,1543.64,9.85,2.0,0.6,4,1,0,2.0,0.4,4,0,1,0,0,0,0.0,0.0
2022-09-11 00:00:00,Feyenoord,Sparta Rotterdam,3,0,H,1.27,5.85,10.13,1.46,2.66,1566.12,1489.11,77.01,2.8,1.0,4,1,0,1.4,0.8,2,1,2,0,0,0,0.0,0.0
2022-09-16 00:00:00,Utrecht,Nijmegen,0,0,D,1.69,3.98,4.7,1.68,2.17,1499.73,1500.37,-0.64,1.4,1.6,2,1,2,1.4,0.8,1,4,0,0,0,0,0.0,0.0
2022-09-17 00:00:00,For Sittard,Excelsior,1,0,H,1.81,4.07,3.87,1.5,2.49,1451.37,1479.9,-28.53,1.2,2.8,0,1,4,1.6,3.4,2,0,3,0,0,0,0.0,0.0
2022-09-17 00:00:00,Waalwijk,Cambuur,5,1,H,2.15,3.62,3.16,1.67,2.18,1500.08,1445.76,54.32,1.6,1.4,1,2,2,0.8,1.4,1,1,3,0,0,0,0.0,0.0
2022-09-17 00:00:00,Sparta Rotterdam,Groningen,2,1,H,2.18,3.35,3.35,2.04,1.76,1504.49,1482.51,21.98,1.4,1.4,2,0,3,0.8,1.6,2,1,2,0,0,0,0.0,0.0
2022-09-17 00:00:00,Vitesse,Volendam,1,1,D,1.46,4.87,6.03,1.4,2.86,1460.73,1456.46,4.27,0.8,2.0,1,1,3,1.0,3.6,1,0,4,0,0,0,0.0,0.0
2022-09-18 00:00:00,Go Ahead Eagles,FC Emmen,2,0,H,2.42,3.41,2.85,1.82,1.97,1464.05,1444.59,19.47,1.6,2.6,1,0,4,1.0,2.4,1,1,3,0,0,0,0.0,0.0
2022-09-18 00:00:00,Heerenveen,Twente,2,1,H,2.86,3.37,2.43,1.87,1.92,1528.97,1527.31,1.67,1.2,1.2,2,2,1,2.0,0.6,3,1,1,0,0,0,0.0,0.0
2022-09-18 00:00:00,PSV Eindhoven,Feyenoord,4,3,H,1.87,3.95,3.75,1.5,2.52,1569.36,1550.59,18.77,4.0,1.2,4,0,1,2.4,0.6,4,1,0,0,0,0,0.0,0.0
2022-09-18 00:00:00,AZ Alkmaar,Ajax,2,1,H,4.55,4.17,1.67,1.58,2.33,1569.65,1564.12,5.53,1.8,0.8,3,2,0,3.6,0.2,5,0,0,0,0,0,0.0,0.0
2022-10-01 00:00:00,Cambuur,PSV Eindhoven,3,0,H,8.89,6.04,1.28,1.36,3.04,1465.88,1549.23,-83.36,1.0,2.4,1,0,4,3.8,1.4,4,0,1,0,0,0,0.0,0.0
2022-10-01 00:00:00,Groningen,AZ Alkmaar,1,4,A,4.72,3.72,1.73,1.88,1.9,1471.19,1580.96,-109.77,0.8,0.8,2,1,2,1.6,0.6,3,2,0,0,0,0,0.0,0.0
2022-10-01 00:00:00,Ajax,Go Ahead Eagles,1,1,D,1.08,11.29,25.19,1.22,4.03,1559.91,1468.26,91.65,2.6,0.4,4,0,1,1.6,1.6,2,0,3,0,0,0,0.0,0.0
2022-10-01 00:00:00,Twente,Vitesse,3,0,H,1.7,3.89,4.73,1.73,2.09,1539.47,1448.57,90.9,1.6,1.0,2,1,2,0.8,1.6,1,2,2,0,0,0,0.0,0.0
2022-10-02 00:00:00,FC Emmen,Heerenveen,0,0,D,2.9,3.33,2.41,1.93,1.86,1448.16,1525.4,-77.24,0.8,2.6,1,0,4,1.6,1.4,3,1,1,0,0,0,0.0,0.0
2022-10-02 00:00:00,Excelsior,Utrecht,0,1,A,4.65,4.27,1.64,1.47,2.63,1465.75,1513.87,-48.12,1.0,3.4,1,0,4,1.4,1.6,2,1,2,0,0,0,0.0,0.0
2022-10-02 00:00:00,Waalwijk,Sparta Rotterdam,2,2,D,2.2,3.37,3.26,1.9,1.88,1500.27,1504.3,-4.03,2.4,1.4,2,1,2,1.4,1.0,3,0,2,0,0,0,0.0,0.0
2022-10-02 00:00:00,For Sittard,Volendam,2,0,H,1.79,4.09,3.93,1.47,2.62,1466.59,1441.24,25.35,1.4,2.2,1,1,3,1.0,3.0,1,1,3,0,0,0,0.0,0.0
2022-10-02 00:00:00,Nijmegen,Feyenoord,1,1,D,5.23,4.27,1.58,1.58,2.36,1502.52,1548.44,-45.92,0.6,0.6,0,5,0,3.0,1.4,4,0,1,0,0,0,0.0,0.0
2022-10-07 00:00:00,Groningen,Waalwijk,2,3,A,2.3,3.45,3.03,1.87,1.92,1457.45,1514.02,-56.57,0.8,1.6,1,1,3,2.8,1.6,2,2,1,0,0,0,0.0,0.0
2022-10-08 00:00:00,Volendam,Ajax,2,4,A,13.16,8.1,1.17,1.2,4.26,1431.17,1569.98,-138.81,0.8,3.4,0,1,4,2.6,0.6,3,1,1,0,0,0,0.0,0.0
2022-10-08 00:00:00,Sparta Rotterdam,FC Emmen,3,1,H,2.09,3.42,3.48,1.91,1.87,1516.89,1435.56,81.33,1.8,1.2,3,1,1,0.2,2.2,0,1,4,0,0,0,0.0,0.0
2022-10-08 00:00:00,Nijmegen,Excelsior,1,1,D,1.5,4.51,5.94,1.53,2.43,1500.94,1467.33,33.6,0.6,0.6,0,5,0,0.8,2.4,1,0,4,0,0,0,0.0,0.0
2022-10-09 00:00:00,Go Ahead Eagles,Cambuur,0,0,D,2.22,3.69,2.98,1.67,2.18,1468.16,1465.98,2.18,1.8,1.6,2,1,2,0.8,2.2,1,0,4,0,0,0,0.0,0.0
2022-10-09 00:00:00,Utrecht,AZ Alkmaar,1,2,A,2.94,3.58,2.28,1.72,2.1,1501.73,1593.1,-91.37,1.2,1.0,3,1,1,2.2,0.8,3,2,0,0,0,0,0.0,0.0
2022-10-09 00:00:00,Feyenoord,Twente,2,0,H,1.67,4.02,4.71,1.62,2.25,1563.05,1524.86,38.19,3.0,1.6,3,1,1,2.2,0.8,3,1,1,0,0,0,0.0,0.0
2022-10-09 00:00:00,Heerenveen,PSV Eindhoven,0,1,A,5.24,4.37,1.57,1.58,2.33,1511.43,1563.21,-51.78,0.8,1.4,2,2,1,2.6,1.8,3,0,2,0,0,0,0.0,0.0
2022-10-09 00:00:00,Vitesse,For Sittard,1,2,A,1.62,4.2,4.9,1.59,2.32,1434.34,1480.81,-46.47,0.8,1.4,1,2,2,1.6,1.4,2,1,2,0,0,0,0.0,0.0
2022-10-14 00:00:00,FC Emmen,Volendam,1,1,D,1.94,3.71,3.7,1.69,2.14,1435.37,1431.36,4.01,0.4,2.0,0,1,4,1.0,2.8,0,1,4,0,0,0,0.0,0.0
2022-10-15 00:00:00,Cambuur,Vitesse,0,3,A,2.57,3.56,2.57,1.71,2.12,1449.62,1450.71,-1.09,0.8,2.0,1,1,3,0.6,1.4,1,1,3,0,0,0,0.0,0.0
2022-10-15 00:00:00,Go Ahead Eagles,Heerenveen,1,1,D,2.81,3.31,2.5,1.99,1.81,1470.01,1509.57,-39.55,1.8,1.4,2,2,1,0.4,1.4,1,2,2,0,0,0,0.0,0.0
2022-10-15 00:00:00,For Sittard,Waalwijk,0,0,D,2.23,3.68,2.97,1.61,2.29,1482.24,1512.59,-30.35,1.8,1.2,3,1,1,3.0,1.6,3,1,1,0,0,0,0.0,0.0
2022-10-16 00:00:00,Sparta Rotterdam,Nijmegen,2,0,H,2.38,3.32,2.97,2.05,1.76,1531.21,1486.63,44.58,2.2,1.4,3,1,1,0.6,0.6,0,5,0,0,0,0,0.0,0.0
2022-10-16 00:00:00,PSV Eindhoven,Utrecht,6,1,H,1.38,5.08,7.27,1.43,2.74,1575.58,1489.36,86.22,1.4,1.6,3,0,2,1.4,1.0,3,1,1,0,0,0,0.0,0.0
