Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals,Unnamed: 11
2023-12-03 00:00:00,Lille,Metz,2,0,H,1.44,4.72,7.33,1.75,2.11,1550.68,1489.11,61.58,1.2,0.2,3,2,0,1.6,1.2,2,2,1,0,0,0,0.0,0.0,
2023-12-03 00:00:00,Marseille,Rennes,2,0,H,1.92,3.75,3.9,1.82,2.02,1484.05,1482.09,1.97,0.8,0.6,1,2,2,1.0,1.4,1,1,3,0,0,0,0.0,0.0,
2023-12-06 00:00:00,Marseille,Lyon,3,0,H,1.71,3.96,4.87,1.78,2.07,1498.97,1419.93,79.04,0.6,0.6,1,2,2,1.0,1.6,1,1,3,0,0,0,0.0,0.0,
2023-12-07 00:00:00,Brest,Strasbourg,1,1,D,1.85,3.61,4.4,2.07,1.78,1522.96,1456.84,66.12,1.6,1.4,2,0,3,0.6,1.4,0,3,2,0,0,0,0.0,0.0,
2023-12-08 00:00:00,Montpellier,Lens,0,0,D,3.43,3.49,2.14,1.93,1.9,1465.0,1536.3,-71.29,0.4,1.8,0,2,3,2.2,0.4,4,1,0,0,0,0,0.0,0.0,
2023-12-09 00:00:00,Rennes,Monaco,1,2,A,2.52,3.66,2.66,1.68,2.23,1467.17,1556.29,-89.11,0.8,1.4,1,1,3,1.2,1.4,2,1,2,0,0,0,0.0,0.0,
2023-12-09 00:00:00,Paris SG,Nantes,2,1,H,1.22,6.89,11.82,1.4,2.96,1615.25,1494.81,120.43,3.2,0.8,5,0,0,0.4,1.6,1,1,3,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Lorient,Marseille,2,4,A,4.44,3.73,1.8,1.89,1.94,1443.47,1510.61,-67.14,0.6,1.2,0,2,3,1.2,0.4,2,2,1,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Lyon,Toulouse,3,0,H,1.98,3.67,3.69,1.77,2.07,1408.28,1460.76,-52.47,0.8,1.8,1,1,3,0.6,1.6,0,2,3,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Strasbourg,Le Havre,2,1,H,2.14,3.3,3.62,2.3,1.63,1459.66,1487.98,-28.33,0.8,1.0,0,4,1,0.4,0.6,1,3,1,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Clermont,Lille,0,0,D,4.87,3.67,1.74,2.05,1.79,1434.26,1563.05,-128.79,0.4,1.4,1,2,2,1.4,0.2,3,2,0,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Nice,Reims,2,1,H,1.86,3.54,4.34,2.1,1.75,1577.62,1522.6,55.02,0.8,0.2,3,1,1,1.0,1.4,3,0,2,0,0,0,0.0,0.0,
2023-12-10 00:00:00,Metz,Brest,0,1,A,3.4,3.3,2.21,2.15,1.71,1476.74,1520.14,-43.4,1.4,1.2,2,2,1,1.8,1.4,2,1,2,0,0,0,0.0,0.0,
2023-12-15 00:00:00,Monaco,Lyon,0,1,A,1.73,4.19,4.49,1.56,2.43,1567.52,1425.53,141.99,1.6,1.2,3,1,1,1.2,1.6,2,0,3,0,0,0,0.0,0.0,
2023-12-16 00:00:00,Le Havre,Nice,3,1,H,4.33,3.32,1.96,2.46,1.55,1471.76,1590.27,-118.5,0.6,1.0,1,2,2,1.0,0.4,3,1,1,0,0,0,0.0,0.0,
2023-12-16 00:00:00,Lens,Reims,2,0,H,1.87,3.75,4.11,1.82,2.03,1533.26,1509.96,23.3,1.4,0.4,3,2,0,1.0,1.8,2,0,3,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Marseille,Clermont,2,1,H,1.42,4.73,7.61,1.76,2.09,1522.75,1439.58,83.17,2.0,0.8,3,1,1,0.4,1.4,1,2,2,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Toulouse,Rennes,0,0,D,3.19,3.55,2.22,1.84,1.99,1443.51,1455.94,-12.43,0.6,1.6,0,2,3,0.8,1.6,1,0,4,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Nantes,Brest,0,2,A,2.63,3.27,2.79,2.15,1.72,1484.82,1533.28,-48.46,0.6,1.2,1,1,3,1.6,0.8,3,1,1,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Lorient,Strasbourg,1,2,A,2.53,3.25,2.93,2.16,1.71,1431.34,1475.88,-44.54,1.0,1.8,0,2,3,1.0,1.0,1,3,1,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Lille,Paris SG,1,1,D,3.99,3.95,1.84,1.68,2.23,1557.73,1625.25,-67.51,1.0,0.2,2,3,0,3.0,0.6,5,0,0,0,0,0,0.0,0.0,
2023-12-17 00:00:00,Metz,Montpellier,0,1,A,3.25,3.29,2.31,2.08,1.77,1463.6,1468.04,-4.44,1.4,1.4,2,1,2,0.4,1.2,0,3,2,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Brest,Lorient,4,0,H,1.61,4.0,5.71,1.94,1.88,1546.2,1418.25,127.95,2.0,0.4,4,1,0,1.2,2.2,0,1,4,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Clermont,Rennes,1,3,A,3.35,3.39,2.21,2.04,1.79,1428.11,1455.4,-27.29,0.4,1.8,0,2,3,0.8,1.2,1,1,3,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Lyon,Nantes,1,0,H,1.69,4.13,4.73,1.75,2.11,1446.34,1471.89,-25.55,1.2,1.6,2,0,3,0.6,1.4,1,1,3,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Montpellier,Marseille,1,1,D,3.43,3.63,2.09,1.8,2.04,1482.85,1534.23,-51.38,0.6,1.2,1,2,2,2.4,0.8,4,1,0,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Toulouse,Monaco,1,2,A,4.24,3.97,1.79,1.64,2.27,1444.05,1546.71,-102.67,0.4,1.2,0,3,2,1.2,1.4,2,1,2,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Paris SG,Metz,3,1,H,1.15,8.69,17.31,1.36,3.14,1622.37,1448.79,173.57,2.6,0.8,4,1,0,1.2,1.4,2,0,3,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Nice,Lens,2,0,H,2.32,3.2,3.34,2.27,1.65,1570.34,1547.26,23.08,0.8,1.0,2,1,2,1.8,0.4,4,1,0,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Reims,Le Havre,1,0,H,1.69,3.93,5.0,1.91,1.91,1495.96,1491.69,4.27,0.8,2.2,1,0,4,0.8,1.0,1,2,2,0,0,0,0.0,0.0,
2023-12-20 00:00:00,Strasbourg,Lille,2,1,H,3.88,3.51,1.99,2.05,1.79,1488.96,1560.61,-71.65,1.4,1.2,2,2,1,1.2,0.4,2,3,0,0,0,0,0.0,0.0,
2024-01-12 00:00:00,Marseille,Strasbourg,1,1,D,1.6,3.98,5.97,2.06,1.79,1532.02,1507.01,25.01,2.4,0.8,4,1,0,1.6,1.2,3,1,1,0,0,1,1.0,1.0,
2024-01-13 00:00:00,Monaco,Reims,1,3,A,1.75,4.11,4.35,1.61,2.35,1557.4,1510.78,46.63,1.6,1.6,3,0,2,1.0,1.6,2,0,3,1,0,0,3.0,1.0,
2024-01-13 00:00:00,Rennes,Nice,2,0,H,2.37,3.26,3.14,2.28,1.65,1469.22,1584.34,-115.12,1.4,1.2,2,1,2,1.2,1.0,3,0,2,0,1,0,0.0,2.0,
2024-01-14 00:00:00,Lille,Lorient,3,0,H,1.38,4.95,8.23,1.74,2.12,1542.56,1408.54,134.03,1.2,0.6,2,2,1,1.2,2.8,0,1,4,0,1,0,1.0,4.0,
2024-01-14 00:00:00,Brest,Montpellier,2,0,H,1.86,3.67,4.21,1.94,1.89,1555.91,1485.05,70.86,2.2,0.2,4,1,0,0.6,0.8,1,3,1,1,0,0,3.0,1.0,
2024-01-14 00:00:00,Metz,Toulouse,0,1,A,3.04,3.14,2.51,2.28,1.64,1440.72,1433.35,7.37,0.8,1.8,1,0,4,0.4,1.4,0,2,3,0,1,0,0.0,3.0,
2024-01-14 00:00:00,Nantes,Clermont,1,2,A,1.98,3.45,3.96,2.15,1.72,1455.79,1414.28,41.51,0.4,1.0,1,1,3,0.6,1.8,0,2,3,1,0,0,1.0,0.0,
2024-01-14 00:00:00,Le Havre,Lyon,3,1,H,3.18,3.32,2.32,2.06,1.78,1476.87,1462.44,14.43,0.8,1.2,1,1,3,1.4,1.2,3,0,2,0,0,1,0.0,0.0,
2024-01-14 00:00:00,Lens,Paris SG,0,2,A,3.7,3.96,1.91,1.62,2.34,1533.25,1630.44,-97.19,1.6,0.8,3,1,1,2.6,1.0,4,1,0,0,1,0,1.0,3.0,
2024-01-26 00:00:00,Lyon,Rennes,2,3,A,2.53,3.35,2.85,2.03,1.8,1448.07,1489.02,-40.95,1.2,1.2,3,0,2,1.2,1.0,2,1,2,1,0,0,1.0,0.0,
2024-01-27 00:00:00,Nice,Metz,1,0,H,1.41,4.45,8.85,2.11,1.75,1564.55,1425.4,139.14,1.0,1.4,2,0,3,0.2,1.6,0,0,5,1,0,0,1.0,0.0,
2024-01-27 00:00:00,Marseille,Monaco,2,2,D,2.4,3.66,2.79,1.71,2.16,1530.95,1540.4,-9.46,2.2,1.0,3,2,0,1.4,1.2,3,0,2,0,1,0,2.0,3.0,
2024-01-28 00:00:00,Paris SG,Brest,2,2,D,1.4,5.12,7.12,1.56,2.41,1641.35,1567.89,73.46,2.0,0.6,4,1,0,2.0,0.2,4,1,0,1,0,0,3.0,2.0,
2024-01-28 00:00:00,Toulouse,Lens,0,2,A,3.54,3.55,2.06,1.95,1.86,1448.67,1522.34,-73.67,0.6,1.2,1,2,2,1.0,1.2,2,1,2,0,1,0,1.0,2.0,
2024-01-28 00:00:00,Reims,Nantes,0,0,D,1.83,3.72,4.29,1.88,1.92,1527.78,1439.01,88.77,1.4,1.2,3,0,2,0.6,1.4,1,0,4,1,0,0,1.0,0.0,
2024-01-28 00:00:00,Montpellier,Lille,0,0,D,3.76,3.55,1.99,1.96,1.84,1473.07,1552.05,-78.98,0.4,1.0,1,2,2,1.4,0.6,2,2,1,0,1,0,0.0,1.0,
2024-01-28 00:00:00,Lorient,Le Havre,3,3,D,2.92,3.12,2.59,2.38,1.58,1399.05,1491.25,-92.2,0.8,2.8,0,1,4,1.4,1.4,2,0,3,0,1,0,0.0,3.0,
2024-01-28 00:00:00,Clermont,Strasbourg,1,1,D,2.79,3.24,2.62,2.22,1.67,1431.07,1508.09,-77.03,0.8,1.8,1,1,3,1.6,1.0,3,2,0,0,0,1,0.0,0.0,
2024-02-02 00:00:00,Strasbourg,Paris SG,1,2,A,6.25,4.63,1.5,1.62,2.34,1504.82,1638.23,-133.41,1.6,1.0,3,2,0,2.0,1.0,3,2,0,0,1,0,0.0,3.0,
2024-02-03 00:00:00,Rennes,Montpellier,2,1,H,1.63,4.07,5.33,1.81,1.98,1502.26,1476.42,25.84,1.8,1.0,3,1,1,0.4,0.6,1,3,1,0,0,1,0.0,0.0,
2024-02-03 00:00:00,Nantes,Lens,0,1,A,3.36,3.38,2.2,2.04,1.8,1442.76,1534.21,-91.45,0.4,1.4,0,1,4,0.8,0.8,2,1,2,0,1,0,0.0,4.0,
2024-02-04 00:00:00,Monaco,Le Havre,1,1,D,1.48,4.55,6.58,1.74,2.12,1539.99,1487.36,52.63,1.4,1.6,2,1,2,2.0,1.6,2,1,2,0,0,1,0.0,0.0,
2024-02-04 00:00:00,Lille,Clermont,4,0,H,1.41,4.72,7.88,1.81,2.02,1548.69,1434.34,114.36,1.0,0.6,1,3,1,1.0,1.4,1,2,2,0,0,1,0.0,0.0,
2024-02-04 00:00:00,Metz,Lorient,1,2,A,2.26,3.14,3.47,2.47,1.55,1416.11,1402.94,13.17,0.2,1.4,0,0,5,1.2,3.2,0,1,4,1,0,0,3.0,2.0,
2024-02-04 00:00:00,Reims,Toulouse,2,3,A,1.78,3.72,4.55,1.92,1.9,1524.03,1436.8,87.22,1.0,1.0,2,1,2,0.4,1.4,1,1,3,0,0,1,1.0,1.0,
2024-02-04 00:00:00,Brest,Nice,0,0,D,2.48,3.17,3.03,2.37,1.59,1571.02,1573.84,-2.83,2.2,0.4,4,1,0,1.2,1.2,3,0,2,0,0,1,0.0,0.0,
2024-02-04 00:00:00,Lyon,Marseille,1,0,H,2.83,3.39,2.5,1.91,1.91,1434.83,1531.35,-96.53,1.6,1.2,3,0,2,2.0,1.4,2,3,0,0,1,0,0.0,3.0,
2024-02-09 00:00:00,Marseille,Metz,1,1,D,1.42,4.55,8.16,1.98,1.85,1512.29,1400.54,111.75,1.2,1.2,1,3,1,0.4,1.6,0,0,5,0,0,1,2.0,2.0,
2024-02-10 00:00:00,Paris SG,Lille,3,1,H,1.62,4.25,5.2,1.69,2.19,1647.73,1558.93,88.8,2.0,1.0,3,2,0,1.8,0.6,2,2,1,0,0,1,1.0,1.0,
2024-02-10 00:00:00,Lens,Strasbourg,3,1,H,1.64,3.9,5.48,1.99,1.84,1545.35,1495.31,50.03,1.0,0.8,3,0,2,1.4,1.2,2,2,1,1,0,0,1.0,0.0,
2024-02-11 00:00:00,Le Havre,Rennes,0,1,A,3.52,3.34,2.16,2.2,1.69,1489.62,1516.15,-26.53,2.0,1.4,2,2,1,2.0,0.8,4,1,0,0,0,1,2.0,2.0,
2024-02-11 00:00:00,Clermont,Brest,1,1,D,3.71,3.37,2.07,2.16,1.7,1424.1,1571.14,-147.03,1.0,2.2,1,1,3,2.0,0.4,3,2,0,0,1,0,0.0,3.0,
2024-02-11 00:00:00,Lorient,Reims,2,0,H,3.61,3.53,2.04,1.94,1.88,1418.51,1505.34,-86.83,1.2,2.6,1,1,3,1.2,1.2,2,1,2,0,1,0,0.0,1.0,
2024-02-11 00:00:00,Toulouse,Nantes,1,2,A,2.2,3.39,3.32,2.07,1.76,1455.49,1431.62,23.87,1.0,1.2,2,1,2,0.2,1.2,0,1,4,1,0,0,2.0,1.0,
2024-02-11 00:00:00,Montpellier,Lyon,1,2,A,3.05,3.35,2.36,2.01,1.82,1462.53,1453.89,8.64,0.6,1.0,1,2,2,1.2,1.2,3,0,2,1,0,0,4.0,1.0,
2024-02-11 00:00:00,Nice,Monaco,2,3,A,2.33,3.36,3.09,2.01,1.82,1573.72,1537.74,35.98,0.8,1.0,2,1,2,1.2,1.6,1,2,2,1,0,0,1.0,0.0,
2024-02-16 00:00:00,Lyon,Nice,1,0,H,2.66,3.16,2.85,2.24,1.67,1469.26,1557.17,-87.91,1.4,1.4,3,0,2,1.0,1.0,2,1,2,0,0,1,0.0,0.0,
2024-02-17 00:00:00,Lille,Le Havre,3,0,H,1.52,4.15,6.76,2.08,1.76,1547.68,1475.76,71.92,1.8,1.0,2,1,2,1.4,1.4,1,2,2,1,0,0,2.0,0.0,
2024-02-17 00:00:00,Nantes,Paris SG,0,2,A,6.2,4.66,1.49,1.59,2.38,1447.65,1658.98,-211.33,0.6,1.0,1,1,3,2.4,1.0,4,1,0,0,1,0,1.0,2.0,
2024-02-18 00:00:00,Strasbourg,Lorient,1,3,A,1.7,3.85,4.93,1.94,1.89,1482.46,1437.18,45.28,1.2,1.6,1,2,2,1.4,2.2,2,1,2,1,0,0,2.0,1.0,
2024-02-18 00:00:00,Monaco,Toulouse,1,2,A,1.51,4.55,5.93,1.59,2.37,1554.29,1439.46,114.82,1.8,1.8,2,2,1,1.2,1.6,2,0,3,1,0,0,2.0,1.0,
2024-02-18 00:00:00,Montpellier,Metz,3,0,H,1.78,3.6,4.76,2.17,1.7,1447.16,1405.21,41.95,0.6,1.4,0,2,3,0.6,1.6,0,1,4,1,0,0,1.0,0.0,
2024-02-18 00:00:00,Rennes,Clermont,3,1,H,1.5,4.41,6.41,1.78,2.05,1530.0,1430.1,99.9,2.2,0.8,5,0,0,1.0,2.0,1,2,2,1,0,0,3.0,1.0,
2024-02-18 00:00:00,Reims,Lens,1,1,D,2.72,3.33,2.63,2.0,1.83,1486.67,1558.2,-71.54,1.2,1.2,2,1,2,1.2,1.0,3,0,2,0,1,0,0.0,2.0,
2024-02-18 00:00:00,Brest,Marseille,1,0,H,2.53,3.2,2.95,2.12,1.73,1565.14,1507.63,57.52,1.8,0.6,2,3,0,1.0,1.2,0,4,1,0,1,0,0.0,2.0,
2024-02-23 00:00:00,Metz,Lyon,1,2,A,4.14,3.4,1.96,2.22,1.68,1392.01,1487.98,-95.97,0.4,1.6,0,1,4,1.4,1.4,3,0,2,0,0,1,1.0,1.0,
2024-02-24 00:00:00,Strasbourg,Brest,0,3,A,3.0,3.2,2.5,2.21,1.68,1465.51,1577.68,-112.17,1.0,2.0,0,2,3,1.2,0.6,2,3,0,0,0,1,1.0,1.0,
2024-02-24 00:00:00,Lorient,Nantes,0,1,A,2.57,3.23,2.88,2.17,1.71,1454.13,1440.79,13.33,2.0,1.6,3,1,1,0.6,1.2,1,1,3,0,1,0,3.0,5.0,
2024-02-25 00:00:00,Lens,Monaco,2,3,A,2.38,3.56,2.88,1.76,2.08,1555.16,1534.5,20.65,1.4,0.8,3,1,1,1.6,2.0,1,2,2,0,1,0,0.0,3.0,
2024-02-25 00:00:00,Le Havre,Reims,1,2,A,3.02,3.31,2.41,2.16,1.71,1463.82,1489.71,-25.89,1.4,1.8,1,2,2,1.2,1.4,1,2,2,0,1,0,0.0,1.0,
2024-02-25 00:00:00,Nice,Clermont,0,0,D,1.47,4.22,7.5,2.09,1.76,1538.46,1419.3,119.16,0.6,1.2,1,1,3,1.0,2.0,1,2,2,1,0,0,1.0,0.0,
2024-02-25 00:00:00,Toulouse,Lille,3,1,H,4.03,3.6,1.92,1.97,1.86,1459.25,1559.62,-100.37,1.4,1.4,3,0,2,2.2,0.6,3,1,1,0,0,1,1.0,1.0,
2024-02-25 00:00:00,Paris SG,Rennes,1,1,D,1.46,4.69,6.73,1.6,2.35,1665.84,1540.81,125.03,2.2,0.8,4,1,0,2.2,0.8,5,0,0,1,0,0,3.0,1.0,
2024-02-25 00:00:00,Marseille,Montpellier,4,1,H,1.71,3.94,4.74,1.8,2.02,1495.09,1460.36,34.73,0.8,1.2,0,3,2,1.0,1.2,1,1,3,0,0,1,1.0,1.0,
2024-03-01 00:00:00,Monaco,Paris SG,0,0,D,3.41,3.88,2.03,1.52,2.53,1550.39,1660.66,-110.27,2.0,1.8,2,2,1,2.0,1.0,3,2,0,0,1,0,2.0,5.0,
2024-03-02 00:00:00,Reims,Lille,0,1,A,2.73,3.36,2.62,1.9,1.88,1503.6,1540.4,-36.81,1.0,1.4,1,2,2,1.8,1.2,2,1,2,1,0,0,2.0,1.0,
2024-03-02 00:00:00,Clermont,Marseille,1,5,A,4.12,3.66,1.88,1.88,1.94,1424.25,1508.59,-84.34,0.6,1.8,0,3,2,1.4,1.2,1,2,2,0,1,0,1.0,2.0,
2024-03-03 00:00:00,Toulouse,Nice,2,1,H,3.36,3.19,2.29,2.31,1.63,1478.47,1533.5,-55.04,1.8,1.6,3,0,2,0.6,0.8,1,2,2,0,1,0,0.0,1.0,
2024-03-03 00:00:00,Brest,Le Havre,1,0,H,1.6,3.9,5.92,2.03,1.8,1588.0,1449.94,138.07,1.4,0.6,2,3,0,1.0,2.0,0,2,3,1,0,0,2.0,1.0,
2024-03-03 00:00:00,Montpellier,Strasbourg,2,2,D,2.03,3.5,3.66,1.96,1.86,1446.85,1455.2,-8.34,1.2,1.6,1,1,3,0.8,2.4,0,1,4,0,0,1,2.0,2.0,
2024-03-03 00:00:00,Rennes,Lorient,1,2,A,1.43,4.6,7.47,1.78,2.05,1545.98,1438.55,107.43,2.0,1.0,4,1,0,2.0,1.2,3,1,1,0,1,0,1.0,2.0,
2024-03-03 00:00:00,Lyon,Lens,0,3,A,2.55,3.33,2.8,1.94,1.88,1498.94,1539.27,-40.33,1.6,1.0,4,0,1,1.8,1.0,3,1,1,0,1,0,2.0,3.0,
2024-03-03 00:00:00,Nantes,Metz,0,2,A,1.8,3.48,4.83,2.32,1.62,1456.37,1381.05,75.32,0.6,0.8,2,1,2,0.6,1.8,0,1,4,0,1,0,1.0,3.0,
2024-03-08 00:00:00,Nice,Montpellier,1,2,A,1.78,3.79,4.56,1.88,1.95,1516.15,1447.21,68.94,0.6,1.2,0,2,3,1.6,2.0,1,1,3,0,0,1,0.0,0.0,
2024-03-09 00:00:00,Lorient,Lyon,0,2,A,3.29,3.46,2.22,1.94,1.88,1458.05,1485.67,-27.63,1.8,0.8,4,0,1,1.2,1.0,4,0,1,0,0,1,3.0,3.0,
2024-03-09 00:00:00,Lens,Brest,1,0,H,2.08,3.36,3.76,2.17,1.7,1552.53,1597.34,-44.8,2.0,1.0,3,1,1,1.2,0.2,3,2,0,0,1,0,2.0,3.0,
2024-03-10 00:00:00,Paris SG,Reims,2,2,D,1.4,5.17,7.08,1.49,2.64,1656.05,1490.18,165.87,1.6,0.6,3,2,0,1.0,1.6,1,1,3,1,0,0,3.0,0.0,
2024-03-10 00:00:00,Le Havre,Toulouse,1,0,H,2.77,3.22,2.65,2.18,1.69,1440.6,1495.82,-55.22,0.4,1.6,0,1,4,2.2,1.4,4,0,1,1,0,0,2.0,1.0,
2024-03-10 00:00:00,Metz,Clermont,1,0,H,2.28,3.3,3.26,2.13,1.72,1399.25,1412.82,-13.57,1.0,1.6,1,1,3,0.6,2.6,0,2,3,1,0,0,1.0,0.0,
2024-03-10 00:00:00,Strasbourg,Monaco,0,1,A,3.46,3.77,2.01,1.67,2.22,1454.84,1555.0,-100.16,1.0,2.6,0,1,4,1.6,1.4,2,2,1,0,1,0,0.0,3.0,
2024-03-10 00:00:00,Lille,Rennes,2,2,D,2.04,3.49,3.66,1.99,1.83,1553.82,1526.49,27.33,2.0,1.2,3,0,2,1.6,1.0,3,1,1,0,0,1,2.0,2.0,
2024-03-10 00:00:00,Marseille,Nantes,2,0,H,1.5,4.34,6.72,1.84,1.99,1520.02,1438.17,81.85,2.0,1.0,2,1,2,0.6,1.2,2,0,3,0,0,1,1.0,1.0,
2024-03-15 00:00:00,Toulouse,Lyon,2,3,A,2.85,3.26,2.6,2.03,1.82,1478.46,1499.48,-21.02,1.6,1.2,3,0,2,1.4,1.0,4,0,1,0,1,0,0.0,3.0,
2024-03-16 00:00:00,Lens,Nice,1,3,A,2.03,3.41,3.88,2.13,1.71,1569.46,1498.21,71.25,2.0,1.0,3,1,1,0.8,1.6,0,1,4,0,1,0,0.0,2.0,
2024-03-16 00:00:00,Nantes,Strasbourg,1,3,A,2.28,3.32,3.28,2.13,1.73,1426.64,1444.04,-17.41,0.6,1.4,2,0,3,0.8,2.4,0,1,4,1,0,0,2.0,1.0,
2024-03-17 00:00:00,Brest,Lille,1,1,D,2.57,3.12,2.95,2.33,1.62,1580.41,1552.64,27.77,1.2,0.4,3,1,1,1.6,1.6,2,1,2,0,1,0,0.0,1.0,
2024-03-17 00:00:00,Clermont,Le Havre,2,1,H,2.64,3.16,2.85,2.27,1.65,1397.24,1457.97,-60.73,0.6,2.0,0,2,3,0.4,1.4,1,0,4,0,1,0,1.0,2.0,
2024-03-17 00:00:00,Monaco,Lorient,2,2,D,1.34,5.39,8.53,1.55,2.47,1565.79,1444.24,121.56,1.6,1.2,3,1,1,1.4,1.0,3,0,2,0,0,1,2.0,2.0,
2024-03-17 00:00:00,Reims,Metz,2,1,H,1.56,4.1,6.09,1.97,1.86,1496.84,1414.84,82.0,1.0,1.4,1,2,2,1.0,1.2,2,1,2,0,0,1,2.0,2.0,
2024-03-17 00:00:00,Rennes,Marseille,2,0,H,2.48,3.45,2.8,1.86,1.96,1527.66,1531.55,-3.89,1.6,1.2,2,2,1,2.4,0.8,3,1,1,0,1,0,0.0,2.0,
2024-03-17 00:00:00,Montpellier,Paris SG,2,6,A,5.52,4.63,1.53,1.5,2.58,1465.15,1649.39,-184.24,1.8,1.8,2,1,2,1.6,0.8,2,3,0,0,1,0,0.0,3.0,
2024-03-29 00:00:00,Lille,Lens,2,1,H,2.09,3.37,3.73,2.09,1.76,1553.84,1551.42,2.42,1.6,1.2,2,2,1,1.6,1.4,2,1,2,0,0,1,1.0,1.0,
2024-03-30 00:00:00,Metz,Monaco,2,5,A,5.19,4.21,1.63,1.71,2.16,1403.31,1560.75,-157.43,1.0,1.4,2,0,3,1.4,1.2,2,2,1,0,1,0,1.0,2.0,
2024-03-30 00:00:00,Lyon,Reims,1,1,D,2.11,3.65,3.38,1.75,2.07,1513.57,1508.37,5.21,1.6,1.2,4,0,1,1.4,1.2,2,2,1,0,1,0,0.0,2.0,
2024-03-31 00:00:00,Marseille,Paris SG,0,2,A,3.29,3.81,2.08,1.6,2.35,1516.38,1657.11,-140.72,2.2,1.0,3,0,2,2.2,1.0,2,3,0,0,1,0,0.0,4.0,
2024-03-31 00:00:00,Nice,Nantes,1,2,A,1.76,3.56,5.09,2.26,1.65,1516.24,1412.39,103.86,1.0,1.2,1,1,3,0.4,1.8,1,0,4,0,1,0,0.0,1.0,
2024-03-31 00:00:00,Strasbourg,Rennes,2,0,H,3.08,3.43,2.31,1.89,1.94,1458.29,1542.83,-84.54,1.2,2.0,1,1,3,1.8,1.2,2,2,1,0,0,1,1.0,1.0,
2024-03-31 00:00:00,Clermont,Toulouse,0,3,A,3.11,3.32,2.34,2.01,1.82,1414.83,1464.36,-49.53,0.8,2.0,1,1,3,1.8,1.4,3,0,2,0,0,1,2.0,2.0,
2024-03-31 00:00:00,Le Havre,Montpellier,0,2,A,2.55,3.32,2.81,2.03,1.81,1440.37,1457.43,-17.06,0.6,1.6,1,0,4,2.0,2.6,2,1,2,0,0,1,2.0,2.0,
2024-03-31 00:00:00,Lorient,Brest,0,1,A,3.93,3.37,2.01,2.2,1.68,1449.28,1579.22,-129.94,1.4,1.4,2,1,2,1.2,0.4,3,1,1,0,1,0,0.0,4.0,
2024-04-05 00:00:00,Lille,Marseille,3,1,H,2.09,3.38,3.73,2.05,1.79,1568.73,1507.15,61.59,1.4,1.4,2,2,1,2.2,1.2,3,0,2,0,0,1,0.0,0.0,
2024-04-06 00:00:00,Lens,Le Havre,1,1,D,1.54,4.12,6.5,1.99,1.84,1536.53,1426.11,110.42,1.6,1.6,2,0,3,0.6,1.4,1,0,4,0,0,1,0.0,0.0,
2024-04-06 00:00:00,Paris SG,Clermont,1,1,D,1.18,7.87,14.32,1.33,3.31,1666.34,1401.95,264.39,2.2,1.0,2,3,0,0.6,2.0,1,1,3,0,0,1,0.0,0.0,
2024-04-07 00:00:00,Nantes,Lyon,1,3,A,3.21,3.32,2.3,2.08,1.76,1431.74,1513.35,-81.61,0.8,1.6,2,0,3,1.6,1.4,3,1,1,0,1,0,0.0,1.0,
2024-04-07 00:00:00,Monaco,Rennes,1,0,H,1.82,3.98,4.02,1.58,2.39,1569.38,1524.25,45.13,2.2,1.2,3,2,0,1.2,1.4,1,2,2,1,0,0,2.0,1.0,
2024-04-07 00:00:00,Montpellier,Lorient,2,0,H,1.79,3.87,4.34,1.73,2.13,1471.7,1439.64,32.06,1.8,2.6,2,1,2,0.8,1.4,1,1,3,1,0,0,3.0,0.0,
2024-04-07 00:00:00,Reims,Nice,0,0,D,2.49,3.24,2.97,2.05,1.79,1508.59,1496.89,11.7,1.4,1.2,2,2,1,1.2,1.4,1,1,3,0,1,0,1.0,2.0,
2024-04-07 00:00:00,Toulouse,Strasbourg,0,0,D,2.07,3.53,3.57,1.88,1.94,1477.24,1476.87,0.37,2.0,1.2,3,0,2,1.4,1.4,2,1,2,0,1,0,0.0,2.0,
