Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HomeTeamElo,AwayTeamElo,EloDifference,Home_AvgGoalsScored,Home_AvgGoalsConceded,Home_Wins,Home_Draws,Home_Losses,Away_AvgGoalsScored,Away_AvgGoalsConceded,Away_Wins,Away_Draws,Away_Losses,HTH_HomeWins,HTH_AwayWins,HTH_Draws,HTH_AvgHomeGoals,HTH_AvgAwayGoals
2023-11-27,Fulham,Wolves,3,2,H,2.43,3.34,3.02,2.1,1.76,1460.82,1496.53,-35.72,1.0,1.6,1,1,3,1.6,1.4,2,2,1,0,0,0,0.0,0.0
2023-12-02,Brentford,Luton,3,1,H,1.48,4.63,6.88,1.72,2.13,1485.38,1438.67,46.7,1.6,1.2,3,0,2,1.2,1.6,1,2,2,0,0,0,0.0,0.0
2023-12-02,Newcastle,Man United,1,0,H,1.94,3.84,3.84,1.71,2.19,1540.18,1537.59,2.59,2.2,1.0,3,1,1,1.4,0.8,4,0,1,0,0,0,0.0,0.0
2023-12-02,Burnley,Sheffield United,5,0,H,1.83,3.68,4.55,2.0,1.84,1377.16,1400.48,-23.32,0.6,2.4,0,0,5,1.0,2.4,1,1,3,0,0,0,0.0,0.0
2023-12-02,Nott'm Forest,Everton,0,1,A,2.8,3.35,2.62,2.04,1.8,1463.69,1472.42,-8.72,1.6,2.2,1,1,3,1.0,1.6,2,1,2,0,0,0,0.0,0.0
2023-12-02,Arsenal,Wolves,2,1,H,1.27,5.95,11.58,1.65,2.27,1587.13,1480.0,107.13,2.2,0.8,3,1,1,1.8,1.8,2,1,2,0,0,0,0.0,0.0
2023-12-03,Bournemouth,Aston Villa,2,2,D,3.45,4.0,2.01,1.52,2.54,1461.34,1574.77,-113.43,1.8,2.0,3,0,2,2.4,1.2,4,0,1,0,0,0,0.0,0.0
2023-12-03,Chelsea,Brighton,3,2,H,1.75,4.24,4.37,1.53,2.44,1496.0,1527.9,-31.9,2.2,2.6,1,2,2,1.4,1.4,1,3,1,0,0,0,0.0,0.0
2023-12-03,Liverpool,Fulham,4,3,H,1.26,6.62,10.56,1.41,2.93,1582.1,1477.35,104.74,2.0,0.4,3,2,0,1.0,1.8,1,1,3,0,0,0,0.0,0.0
2023-12-03,West Ham,Crystal Palace,1,1,D,2.02,3.53,3.84,2.0,1.84,1504.97,1464.97,40.0,1.6,2.2,2,0,3,1.2,2.2,1,0,4,0,0,0,0.0,0.0
2023-12-03,Man City,Tottenham,3,3,D,1.3,6.18,9.27,1.36,3.14,1580.69,1547.22,33.48,3.2,1.4,3,2,0,1.4,1.8,2,0,3,0,0,0,0.0,0.0
2023-12-05,Luton,Arsenal,3,4,A,14.98,6.73,1.21,1.64,2.28,1425.68,1597.64,-171.97,1.0,1.8,1,1,3,2.2,0.6,4,0,1,0,0,0,0.0,0.0
2023-12-05,Wolves,Burnley,1,0,H,1.89,3.62,4.31,2.0,1.85,1469.48,1393.16,76.32,1.6,2.0,1,1,3,1.6,1.8,1,0,4,0,0,0,0.0,0.0
2023-12-06,Man United,Chelsea,2,1,H,2.82,3.65,2.43,1.65,2.28,1522.7,1512.37,10.33,1.0,0.8,3,0,2,2.4,2.6,2,1,2,0,0,0,0.0,0.0
2023-12-06,Aston Villa,Man City,1,0,H,4.45,4.26,1.73,1.51,2.57,1570.04,1579.25,-9.22,2.0,1.4,3,1,1,3.4,1.8,2,3,0,0,0,0,0.0,0.0
2023-12-06,Sheffield United,Liverpool,0,2,A,13.54,7.67,1.2,1.32,3.4,1384.47,1592.71,-208.23,0.8,3.0,1,1,3,2.4,1.0,3,2,0,0,0,0,0.0,0.0
2023-12-06,Fulham,Nott'm Forest,5,0,H,2.05,3.49,3.78,2.05,1.81,1466.74,1449.07,17.67,1.6,2.2,1,1,3,1.2,2.0,1,0,4,0,0,0,0.0,0.0
2023-12-06,Crystal Palace,Bournemouth,0,2,A,2.27,3.45,3.25,1.98,1.86,1466.69,1466.07,0.62,1.4,1.6,1,1,3,2.0,2.0,3,1,1,0,0,0,0.0,0.0
2023-12-06,Brighton,Brentford,2,1,H,1.93,3.91,3.77,1.63,2.32,1511.53,1498.37,13.15,1.6,1.6,1,3,1,1.6,1.4,3,0,2,0,0,0,0.0,0.0
2023-12-07,Everton,Newcastle,3,0,H,3.13,3.44,2.33,1.92,1.91,1487.04,1555.07,-68.03,1.2,1.2,3,1,1,1.6,1.0,3,1,1,0,0,0,0.0,0.0
2023-12-07,Tottenham,West Ham,1,2,A,1.79,4.22,4.08,1.5,2.61,1548.66,1503.25,45.41,1.6,2.4,1,1,3,1.6,1.6,2,1,2,0,0,0,0.0,0.0
2023-12-09,Crystal Palace,Liverpool,1,2,A,6.12,4.54,1.52,1.65,2.28,1451.66,1599.66,-148.0,1.2,1.6,1,1,3,2.2,1.0,3,2,0,0,0,0,0.0,0.0
2023-12-09,Brighton,Burnley,1,1,D,1.5,4.69,6.18,1.59,2.4,1525.96,1381.41,144.55,1.8,1.6,2,2,1,1.4,1.6,1,0,4,0,0,0,0.0,0.0
2023-12-09,Man United,Bournemouth,0,3,A,1.55,4.65,5.54,1.51,2.56,1537.26,1481.1,56.16,1.4,0.4,4,0,1,2.0,1.8,3,1,1,0,0,0,0.0,0.0
2023-12-09,Sheffield United,Brentford,1,0,H,4.48,3.82,1.8,1.91,1.93,1377.52,1483.94,-106.42,0.8,2.4,1,1,3,1.4,1.8,2,0,3,0,0,0,0.0,0.0
2023-12-09,Aston Villa,Arsenal,1,0,H,3.41,3.66,2.11,1.72,2.15,1585.43,1605.77,-20.34,1.6,1.2,3,1,1,2.0,1.2,4,0,1,0,0,0,0.0,0.0
2023-12-09,Wolves,Nott'm Forest,1,1,D,1.87,3.64,4.34,2.0,1.83,1481.24,1434.83,46.41,1.4,1.6,2,0,3,1.2,2.4,1,0,4,0,0,0,0.0,0.0
2023-12-10,Everton,Chelsea,2,0,H,3.02,3.59,2.31,1.78,2.05,1504.94,1497.82,7.12,1.6,1.2,3,1,1,2.6,2.6,2,1,2,0,0,0,0.0,0.0
2023-12-10,Fulham,West Ham,5,0,H,2.39,3.49,2.95,1.85,1.98,1480.98,1520.2,-39.22,2.4,2.0,2,0,3,2.0,1.6,3,1,1,0,0,0,0.0,0.0
2023-12-10,Luton,Man City,1,2,A,18.02,8.94,1.15,1.38,2.99,1417.55,1563.86,-146.3,1.4,2.0,1,1,3,2.8,2.0,1,3,1,0,0,0,0.0,0.0
2023-12-10,Tottenham,Newcastle,4,1,H,2.2,3.84,3.05,1.53,2.49,1531.71,1537.17,-5.46,1.4,2.6,0,1,4,1.2,1.2,3,0,2,0,0,0,0.0,0.0
2023-12-15,Nott'm Forest,Tottenham,0,2,A,4.52,4.13,1.74,1.63,2.32,1436.82,1546.94,-110.12,1.0,2.6,0,1,4,2.0,2.0,1,1,3,0,0,0,0.0,0.0
2023-12-16,Newcastle,Fulham,3,0,H,1.87,3.91,4.03,1.72,2.16,1521.93,1497.67,24.27,1.2,2.0,2,0,3,3.4,1.8,3,0,2,0,0,0,0.0,0.0
2023-12-16,Chelsea,Sheffield United,2,0,H,1.24,6.49,12.28,1.52,2.54,1483.13,1396.98,86.15,1.8,2.8,1,1,3,0.6,2.2,1,1,3,0,0,0,0.0,0.0
2023-12-16,Man City,Crystal Palace,2,2,D,1.18,7.77,16.06,1.46,2.71,1572.89,1442.69,130.2,2.0,2.0,1,3,1,1.0,2.0,0,1,4,0,0,0,0.0,0.0
2023-12-16,Burnley,Everton,0,2,A,3.55,3.45,2.14,2.02,1.81,1387.31,1519.63,-132.32,1.6,1.4,1,1,3,1.8,1.0,4,0,1,0,0,0,0.0,0.0
2023-12-17,Arsenal,Brighton,2,0,H,1.48,4.73,6.5,1.58,2.36,1589.9,1520.06,69.84,2.0,1.2,4,0,1,1.8,1.6,2,2,1,0,0,0,0.0,0.0
2023-12-17,Brentford,Aston Villa,1,2,A,3.26,3.71,2.16,1.69,2.18,1464.49,1601.31,-136.82,0.8,1.6,1,0,4,1.8,0.8,4,1,0,0,0,0,0.0,0.0
2023-12-17,West Ham,Wolves,3,0,H,2.16,3.55,3.4,1.9,1.93,1503.51,1479.25,24.27,1.6,2.0,3,1,1,1.4,1.4,2,1,2,0,0,0,0.0,0.0
2023-12-17,Liverpool,Man United,0,0,D,1.32,6.09,8.5,1.32,3.39,1608.63,1519.85,88.78,2.4,1.0,4,1,0,1.2,1.0,3,0,2,0,0,0,0.0,0.0
2023-12-21,Crystal Palace,Brighton,1,1,D,3.35,3.5,2.18,1.92,1.92,1448.06,1508.03,-59.97,1.0,1.8,0,2,3,1.6,1.8,2,1,2,0,0,0,0.0,0.0
2023-12-22,Aston Villa,Sheffield United,1,1,D,1.24,6.67,11.7,1.46,2.74,1610.69,1385.62,225.07,1.6,0.8,4,1,0,0.4,2.4,1,0,4,0,0,0,0.0,0.0
2023-12-23,Tottenham,Everton,2,1,H,1.8,4.16,4.08,1.54,2.48,1557.34,1529.18,28.16,2.2,1.6,2,1,2,1.6,0.6,4,0,1,0,0,0,0.0,0.0
2023-12-23,Liverpool,Arsenal,1,1,D,2.43,3.63,2.83,1.69,2.2,1604.88,1601.92,2.96,1.8,1.0,3,2,0,1.8,1.0,4,0,1,0,0,0,0.0,0.0
2023-12-23,Luton,Newcastle,1,0,H,5.0,4.23,1.65,1.77,2.06,1408.52,1535.89,-127.37,1.4,2.2,1,0,4,1.8,1.6,3,0,2,0,0,0,0.0,0.0
2023-12-23,West Ham,Man United,2,0,H,2.61,3.65,2.6,1.68,2.22,1517.47,1523.6,-6.14,1.6,1.6,3,1,1,1.0,1.0,2,1,2,0,0,0,0.0,0.0
2023-12-23,Fulham,Burnley,0,2,A,1.7,3.94,5.01,1.87,1.97,1483.71,1377.76,105.95,3.2,1.8,3,0,2,1.4,1.2,1,1,3,0,0,0,0.0,0.0
2023-12-23,Nott'm Forest,Bournemouth,2,3,A,2.76,3.49,2.54,1.89,1.95,1426.42,1498.5,-72.07,0.6,2.4,0,1,4,2.4,0.6,4,1,0,0,0,0,0.0,0.0
2023-12-24,Wolves,Chelsea,2,1,H,3.73,3.73,1.98,1.83,2.02,1465.29,1494.48,-29.19,1.0,1.8,1,1,3,1.4,2.0,2,0,3,0,0,0,0.0,0.0
2023-12-26,Man United,Aston Villa,3,2,H,2.63,3.63,2.61,1.63,2.33,1508.34,1602.14,-93.8,0.4,1.4,1,1,3,1.4,0.8,3,2,0,0,0,0,0.0,0.0
2023-12-26,Bournemouth,Fulham,3,0,H,2.22,3.62,3.2,1.76,2.08,1510.43,1464.27,46.16,2.6,1.0,4,1,0,2.6,1.8,2,0,3,0,0,0,0.0,0.0
2023-12-26,Sheffield United,Luton,2,3,A,2.41,3.32,3.07,2.11,1.75,1394.17,1428.78,-34.61,0.4,2.0,1,1,3,1.6,2.0,2,0,3,0,0,0,0.0,0.0
2023-12-26,Newcastle,Nott'm Forest,1,3,A,1.51,4.41,6.57,1.78,2.02,1515.62,1414.49,101.13,1.0,1.6,2,0,3,0.6,2.4,0,1,4,0,0,0,0.0,0.0
2023-12-26,Burnley,Liverpool,0,2,A,7.67,5.3,1.39,1.45,2.73,1397.2,1604.75,-207.55,1.6,0.8,2,1,2,1.8,1.0,3,2,0,0,0,0,0.0,0.0
2023-12-27,Brentford,Wolves,1,4,A,1.96,3.59,3.97,1.97,1.86,1455.11,1481.55,-26.44,1.0,1.4,1,0,4,1.0,1.4,2,1,2,0,0,0,0.0,0.0
2023-12-27,Chelsea,Crystal Palace,2,1,H,1.7,3.91,5.02,1.89,1.94,1478.23,1450.62,27.6,1.4,1.6,2,0,3,1.0,1.6,0,3,2,0,0,0,0.0,0.0
2023-12-27,Everton,Man City,1,3,A,5.84,4.17,1.59,1.74,2.11,1515.39,1567.52,-52.12,1.8,0.4,4,0,1,1.6,1.6,1,3,1,0,0,0,0.0,0.0
2023-12-28,Brighton,Tottenham,4,2,H,2.52,3.9,2.57,1.45,2.76,1505.47,1571.13,-65.66,1.2,1.6,1,2,2,2.4,1.4,3,1,1,0,0,0,0.0,0.0
2023-12-28,Arsenal,West Ham,0,2,A,1.35,5.39,8.64,1.58,2.4,1602.05,1532.73,69.32,1.8,1.2,3,1,1,1.6,1.4,3,1,1,0,0,0,0.0,0.0
2023-12-30,Nott'm Forest,Man United,2,1,H,3.27,3.68,2.16,1.76,2.1,1433.74,1527.29,-93.55,1.2,2.4,1,1,3,1.0,1.6,2,1,2,0,1,0,2.0,3.0
2023-12-30,Wolves,Everton,3,0,H,2.64,3.38,2.74,2.03,1.81,1495.41,1502.63,-7.22,1.6,1.2,3,1,1,1.8,1.0,3,0,2,1,0,0,1.0,0.0
2023-12-30,Crystal Palace,Brentford,3,1,H,2.23,3.33,3.43,2.17,1.71,1436.81,1441.25,-4.43,1.0,1.8,0,2,3,1.2,2.0,1,0,4,0,0,1,1.0,1.0
2023-12-30,Luton,Chelsea,2,3,A,6.04,4.53,1.53,1.66,2.27,1442.29,1492.04,-49.74,1.8,2.2,2,0,3,1.2,1.4,2,0,3,0,1,0,0.0,3.0
2023-12-30,Man City,Sheffield United,2,0,H,1.08,12.85,29.4,1.32,3.42,1580.28,1380.66,199.62,2.0,1.6,2,2,1,0.8,1.6,1,1,3,1,0,0,2.0,1.0
2023-12-30,Aston Villa,Burnley,3,2,H,1.37,5.27,8.15,1.57,2.43,1583.18,1390.23,192.96,1.4,1.0,3,1,1,0.6,1.2,1,1,3,1,0,0,3.0,1.0
2023-12-31,Fulham,Arsenal,2,1,H,5.74,4.29,1.57,1.76,2.1,1451.26,1584.09,-132.84,2.0,1.6,2,0,3,1.4,1.4,2,1,2,0,0,1,2.0,2.0
2023-12-31,Tottenham,Bournemouth,3,1,H,1.78,4.33,4.04,1.4,2.96,1553.33,1523.45,29.88,2.2,1.6,3,0,2,2.6,0.8,4,1,0,1,0,0,2.0,0.0
2024-01-01,Liverpool,Newcastle,4,2,H,1.46,4.88,6.56,1.45,2.78,1611.72,1496.38,115.34,1.4,0.4,3,2,0,1.0,2.2,1,0,4,1,0,0,2.0,1.0
2024-01-02,West Ham,Brighton,0,0,D,2.47,3.7,2.73,1.62,2.34,1550.68,1523.27,27.41,1.8,1.2,4,0,1,1.6,1.4,2,2,1,1,0,0,3.0,1.0
2024-01-12,Burnley,Luton,1,1,D,2.03,3.58,3.74,1.92,1.88,1382.8,1429.43,-46.63,1.0,1.6,1,1,3,2.0,2.2,2,0,3,1,0,0,2.0,1.0
2024-01-13,Chelsea,Fulham,1,0,H,1.64,4.24,5.19,1.64,2.3,1504.9,1471.73,33.18,1.6,1.4,3,0,2,1.4,1.8,2,0,3,1,0,0,2.0,0.0
2024-01-13,Newcastle,Man City,2,3,A,5.5,4.47,1.57,1.61,2.35,1486.18,1587.5,-101.32,1.4,2.4,1,0,4,1.8,1.0,3,1,1,0,1,0,0.0,1.0
2024-01-14,Man United,Tottenham,2,2,D,2.2,3.93,3.0,1.47,2.72,1508.35,1567.04,-58.69,0.8,1.8,1,1,3,2.6,1.4,4,0,1,0,1,0,0.0,2.0
2024-01-14,Everton,Aston Villa,0,0,D,2.79,3.62,2.45,1.71,2.17,1487.32,1590.62,-103.3,1.2,1.6,2,0,3,1.8,1.4,3,1,1,0,1,0,0.0,4.0
2024-01-20,Brentford,Nott'm Forest,3,2,H,1.9,3.72,4.06,1.84,2.0,1426.05,1452.68,-26.63,0.8,2.4,0,0,5,1.6,1.6,2,1,2,0,0,1,1.0,1.0
2024-01-20,Arsenal,Crystal Palace,5,0,H,1.29,5.74,11.19,1.75,2.1,1563.62,1452.0,111.62,0.8,1.2,1,1,3,1.6,1.6,1,2,2,1,0,0,1.0,0.0
2024-01-21,Sheffield United,West Ham,2,2,D,3.43,3.43,2.18,2.05,1.79,1373.44,1549.5,-176.06,0.8,1.6,1,1,3,1.4,1.0,3,1,1,0,1,0,0.0,2.0
2024-01-21,Bournemouth,Liverpool,0,4,A,4.38,4.37,1.71,1.47,2.68,1509.74,1621.92,-112.18,2.4,1.0,4,0,1,1.8,0.8,3,2,0,0,1,0,1.0,3.0
2024-01-22,Brighton,Wolves,0,0,D,1.65,4.29,4.95,1.63,2.29,1524.45,1510.72,13.73,1.2,1.2,1,3,1,2.0,1.2,3,1,1,1,0,0,4.0,1.0
2024-01-30,Fulham,Everton,0,0,D,2.45,3.33,3.01,2.03,1.8,1458.15,1491.65,-33.49,0.4,2.0,1,0,4,0.8,1.6,1,1,3,1,0,0,1.0,0.0
2024-01-30,Luton,Brighton,4,0,H,4.34,4.09,1.78,1.65,2.28,1427.43,1523.86,-96.43,1.6,1.6,2,1,2,1.0,1.0,1,3,1,0,1,0,1.0,4.0
2024-01-30,Crystal Palace,Sheffield United,3,2,H,1.64,3.87,5.92,2.09,1.77,1441.66,1380.46,61.21,1.4,2.2,1,2,2,1.0,2.0,0,2,3,1,0,0,1.0,0.0
2024-01-30,Aston Villa,Newcastle,1,3,A,1.86,4.07,3.92,1.51,2.57,1586.28,1475.44,110.85,1.6,1.4,2,2,1,1.6,2.2,1,0,4,0,1,0,1.0,5.0
2024-01-30,Nott'm Forest,Arsenal,1,2,A,8.12,5.09,1.39,1.65,2.29,1436.54,1573.96,-137.43,1.8,2.0,2,0,3,1.8,1.0,2,1,2,0,1,0,1.0,2.0
2024-01-31,Man City,Burnley,3,1,H,1.1,11.19,24.13,1.34,3.31,1598.25,1384.8,213.45,2.4,1.2,4,1,0,1.0,1.6,1,1,3,1,0,0,3.0,0.0
2024-01-31,Tottenham,Brentford,3,2,H,1.67,4.34,4.75,1.5,2.59,1564.53,1442.2,122.33,2.2,1.6,3,1,1,1.2,2.4,1,0,4,0,0,1,2.0,2.0
2024-01-31,Liverpool,Chelsea,4,1,H,1.58,4.61,5.15,1.45,2.77,1632.23,1518.47,113.76,2.2,0.6,3,2,0,1.8,1.0,4,0,1,0,0,1,1.0,1.0
2024-02-01,West Ham,Bournemouth,1,1,D,2.43,3.73,2.75,1.65,2.27,1542.49,1499.42,43.07,1.8,0.4,3,2,0,2.0,1.8,3,0,2,0,0,1,1.0,1.0
2024-02-01,Wolves,Man United,3,4,A,2.7,3.58,2.54,1.76,2.09,1511.31,1510.86,0.45,1.8,1.0,3,1,1,1.2,1.6,1,2,2,0,1,0,0.0,1.0
2024-02-03,Sheffield United,Aston Villa,0,5,A,5.1,4.29,1.63,1.63,2.31,1368.07,1566.65,-198.58,1.4,2.2,0,2,3,1.4,1.8,1,2,2,0,0,1,1.0,1.0
2024-02-03,Newcastle,Luton,4,4,D,1.43,4.97,7.02,1.58,2.43,1495.06,1446.49,48.58,1.6,2.4,1,0,4,2.2,1.2,3,1,1,0,1,0,0.0,1.0
2024-02-03,Burnley,Fulham,2,2,D,2.94,3.45,2.43,1.93,1.9,1378.01,1459.6,-81.59,1.2,1.8,1,1,3,0.4,1.4,1,1,3,1,0,0,2.0,0.0
2024-02-03,Brighton,Crystal Palace,4,1,H,1.7,4.07,4.82,1.73,2.14,1504.8,1454.05,50.75,1.0,1.4,1,3,1,1.6,2.2,2,1,2,0,0,1,1.0,1.0
2024-02-03,Everton,Tottenham,2,2,D,2.94,3.69,2.34,1.64,2.29,1490.21,1574.46,-84.25,0.4,1.6,0,2,3,2.4,2.0,3,1,1,0,1,0,1.0,2.0
2024-02-04,Arsenal,Liverpool,3,1,H,2.25,3.67,3.07,1.67,2.23,1583.32,1642.49,-59.17,1.8,1.2,2,1,2,3.0,0.8,4,1,0,0,0,1,1.0,1.0
2024-02-04,Bournemouth,Nott'm Forest,1,1,D,1.7,4.15,4.65,1.65,2.26,1501.27,1427.18,74.09,1.6,2.0,2,1,2,2.0,2.0,2,0,3,1,0,0,3.0,2.0
2024-02-04,Chelsea,Wolves,2,4,A,1.63,4.22,5.24,1.69,2.19,1508.22,1496.29,11.92,1.6,1.8,3,0,2,2.4,1.2,3,1,1,0,1,0,1.0,2.0
2024-02-04,Man United,West Ham,3,0,H,1.66,4.23,4.93,1.62,2.33,1525.88,1540.64,-14.76,2.0,2.2,2,1,2,1.4,0.6,2,3,0,0,1,0,0.0,2.0
2024-02-05,Brentford,Man City,1,3,A,7.17,4.99,1.42,1.57,2.42,1432.28,1605.04,-172.76,1.6,2.8,1,0,4,2.6,1.2,4,1,0,0,0,0,0.0,0.0
2024-02-10,Man City,Everton,2,0,H,1.2,7.36,13.47,1.44,2.78,1613.14,1493.78,119.36,2.8,1.0,5,0,0,0.6,1.6,0,3,2,1,0,0,3.0,1.0
2024-02-10,Fulham,Bournemouth,3,1,H,2.4,3.58,2.88,1.74,2.12,1456.14,1498.12,-41.98,0.8,1.4,1,2,2,1.2,1.8,1,2,2,0,1,0,0.0,3.0
2024-02-10,Luton,Sheffield United,1,3,A,1.77,3.88,4.59,1.83,2.02,1448.57,1360.82,87.75,2.8,2.0,2,2,1,1.2,3.0,0,1,4,1,0,0,3.0,2.0
2024-02-10,Tottenham,Brighton,2,1,H,1.82,4.31,3.84,1.38,3.02,1570.89,1517.62,53.27,2.4,2.2,2,2,1,1.6,1.4,2,2,1,0,1,0,2.0,4.0
2024-02-10,Wolves,Brentford,0,2,A,2.12,3.66,3.38,1.76,2.09,1511.81,1424.17,87.63,2.8,1.4,3,1,1,1.6,3.0,1,0,4,1,0,0,4.0,1.0
2024-02-10,Nott'm Forest,Newcastle,2,3,A,3.3,3.71,2.13,1.71,2.16,1430.33,1492.98,-62.65,1.8,1.6,2,1,2,2.4,3.0,1,1,3,1,0,0,3.0,1.0
2024-02-10,Liverpool,Burnley,3,1,H,1.16,8.4,15.8,1.33,3.37,1624.96,1381.46,243.5,3.0,1.2,4,0,1,1.2,2.2,0,2,3,1,0,0,2.0,0.0
2024-02-11,West Ham,Arsenal,0,6,A,5.81,4.38,1.55,1.67,2.22,1525.01,1600.85,-75.85,1.0,1.2,1,3,1,2.2,1.2,3,0,2,1,0,0,2.0,0.0
2024-02-11,Aston Villa,Man United,1,2,A,2.17,3.83,3.11,1.55,2.46,1573.91,1541.52,32.39,2.2,1.6,2,1,2,2.6,1.8,3,1,1,0,1,0,2.0,3.0
2024-02-12,Crystal Palace,Chelsea,1,3,A,4.2,3.8,1.84,1.83,2.0,1441.22,1492.7,-51.48,1.6,2.8,2,0,3,1.8,2.2,3,0,2,0,1,0,1.0,2.0
2024-02-17,Brentford,Liverpool,1,4,A,5.24,4.52,1.59,1.5,2.61,1442.88,1630.89,-188.01,1.8,2.2,2,0,3,3.2,1.4,4,0,1,0,1,0,0.0,3.0
2024-02-17,Fulham,Aston Villa,1,2,A,2.94,3.77,2.29,1.62,2.33,1472.94,1557.51,-84.57,1.4,1.0,2,2,1,2.0,1.4,2,1,2,0,1,0,1.0,3.0
2024-02-17,Man City,Chelsea,1,1,D,1.35,5.64,8.22,1.46,2.73,1623.18,1505.5,117.68,2.6,0.8,5,0,0,2.0,2.2,3,0,2,0,0,1,4.0,4.0
2024-02-17,Tottenham,Wolves,1,2,A,1.55,4.75,5.37,1.43,2.82,1583.61,1493.1,90.5,2.4,1.6,3,2,0,2.0,1.6,2,1,2,0,1,0,1.0,2.0
2024-02-17,Burnley,Arsenal,0,5,A,9.94,5.73,1.31,1.6,2.37,1375.54,1612.63,-237.09,1.4,2.4,0,2,3,3.4,0.8,4,0,1,0,1,0,1.0,3.0
2024-02-17,Newcastle,Bournemouth,2,2,D,1.85,4.16,3.83,1.47,2.68,1505.31,1481.31,23.99,2.8,2.8,2,1,2,0.8,2.4,0,2,3,0,1,0,0.0,2.0
2024-02-17,Nott'm Forest,West Ham,2,0,H,2.43,3.51,2.9,1.85,1.99,1418.01,1513.23,-95.22,1.6,2.0,1,1,3,0.6,2.4,0,3,2,0,1,0,2.0,3.0
2024-02-18,Sheffield United,Brighton,0,5,A,4.92,4.3,1.65,1.57,2.42,1379.53,1504.91,-125.38,1.4,2.6,1,1,3,1.0,1.4,1,2,2,0,0,1,1.0,1.0
2024-02-18,Luton,Man United,1,2,A,4.07,4.09,1.81,1.58,2.41,1429.86,1557.91,-128.05,2.4,2.2,1,2,2,2.4,1.6,3,1,1,0,1,0,0.0,1.0
2024-02-19,Everton,Crystal Palace,1,1,D,1.73,3.68,5.12,2.16,1.7,1483.74,1428.43,55.3,0.4,1.4,0,3,2,1.6,3.0,2,0,3,1,0,0,3.0,2.0
2024-02-20,Man City,Brentford,1,0,H,1.18,8.12,15.16,1.34,3.26,1618.29,1435.29,183.0,2.4,1.0,4,1,0,1.8,2.4,2,0,3,1,0,0,3.0,1.0
2024-02-21,Liverpool,Luton,4,1,H,1.2,7.72,13.14,1.3,3.51,1638.48,1420.15,218.33,3.2,1.2,4,0,1,2.2,2.0,1,2,2,0,0,1,1.0,1.0
2024-02-24,Arsenal,Newcastle,4,1,H,1.38,5.34,7.53,1.48,2.67,1618.73,1504.27,114.46,4.2,0.4,5,0,0,2.8,2.4,2,2,1,0,1,0,0.0,1.0
2024-02-24,Aston Villa,Nott'm Forest,4,2,H,1.55,4.54,5.63,1.57,2.42,1568.93,1437.02,131.91,1.8,1.2,2,1,2,1.6,1.8,1,1,3,0,1,0,0.0,2.0
2024-02-24,Brighton,Everton,1,1,D,1.84,3.93,4.1,1.67,2.24,1514.72,1481.37,33.35,2.0,1.4,2,1,2,0.6,1.0,0,4,1,0,0,1,1.0,1.0
2024-02-24,Crystal Palace,Burnley,3,0,H,2.01,3.46,3.92,2.12,1.74,1430.8,1369.43,61.36,1.2,3.0,1,1,3,1.0,2.8,0,2,3,1,0,0,2.0,0.0
2024-02-24,Man United,Fulham,1,2,A,1.58,4.47,5.33,1.57,2.43,1567.62,1461.52,106.1,2.6,1.4,4,1,0,1.2,1.2,1,2,2,1,0,0,1.0,0.0
2024-02-24,Bournemouth,Man City,0,1,A,6.96,5.16,1.42,1.49,2.64,1482.35,1626.04,-143.69,1.0,2.2,0,3,2,2.0,0.6,4,1,0,0,1,0,1.0,6.0
2024-02-25,Wolves,Sheffield United,1,0,H,1.46,4.69,6.86,1.66,2.26,1511.92,1369.72,142.21,1.8,1.8,2,1,2,1.4,3.2,1,1,3,0,1,0,1.0,2.0
2024-02-26,West Ham,Brentford,4,2,H,2.5,3.6,2.73,1.72,2.12,1494.22,1427.53,66.69,0.6,2.8,0,2,3,1.2,2.2,1,0,4,0,1,0,2.0,3.0
2024-03-02,Brentford,Chelsea,2,2,D,3.07,3.86,2.19,1.54,2.48,1415.37,1510.39,-95.02,1.2,2.4,1,0,4,1.6,2.0,2,1,2,1,0,0,2.0,0.0
2024-03-02,Everton,West Ham,1,3,A,2.09,3.57,3.52,1.87,1.95,1482.8,1506.37,-23.57,0.8,1.2,0,4,1,1.0,2.8,1,1,3,1,0,0,1.0,0.0
2024-03-02,Fulham,Brighton,3,0,H,2.59,3.64,2.62,1.64,2.31,1480.96,1513.28,-32.32,1.6,1.2,2,2,1,2.2,1.6,2,1,2,0,0,1,1.0,1.0
2024-03-02,Newcastle,Wolves,3,0,H,1.9,3.95,3.8,1.59,2.39,1494.04,1521.11,-27.07,2.6,2.6,2,2,1,2.0,1.8,3,0,2,0,0,1,2.0,2.0
2024-03-02,Nott'm Forest,Liverpool,0,1,A,5.63,4.67,1.54,1.48,2.65,1427.45,1645.13,-217.67,1.6,2.0,1,1,3,3.2,1.4,4,0,1,0,1,0,0.0,3.0
2024-03-02,Tottenham,Crystal Palace,3,1,H,1.49,4.66,6.26,1.52,2.48,1564.79,1443.18,121.61,2.0,1.8,2,2,1,1.8,2.0,2,1,2,1,0,0,2.0,1.0
2024-03-02,Luton,Aston Villa,2,3,A,4.29,4.3,1.74,1.46,2.73,1413.51,1578.49,-164.99,2.2,2.6,1,1,3,2.6,1.6,3,0,2,0,1,0,1.0,3.0
